"pronoun"	"verb"	"context"	"filename"
"52367"	"he"	"reckons"	" Firing a worker for organizing a union, he reckons, ``is an act of corporate terrorism, like throwing a bomb.'' The insecurity of workers reflects the ``moral vacuum'' in America. Stronger unions are what is needed to set the country right. </P> "	"nyt_eng_199603.gz"
"52368"	"he"	"reckons"	" Firing a worker for organizing a union, he reckons, ``is an act of corporate terrorism, like throwing a bomb.'' The insecurity of workers reflects the ``moral vacuum'' in America. Stronger unions are what is needed to set the country right. </P> "	"nyt_eng_199603.gz"
"52369"	"he"	"reckons"	" Firing a worker for organizing a union, he reckons, ``is an act of corporate terrorism, like throwing a bomb.'' The insecurity of workers reflects the ``moral vacuum'' in America. Stronger unions are what is needed to set the country right. </P> "	"nyt_eng_199603.gz"
"52560"	"he"	"reckons"	" Firing a worker for organizing a union, he reckons, ``is an act of corporate terrorism, like throwing a bomb.'' The insecurity of workers reflects the ``moral vacuum'' in America. Stronger unions are what is needed to set the country right. </P> "	"nyt_eng_199603.gz"
"52561"	"he"	"reckons"	" Firing a worker for organizing a union, he reckons, ``is an act of corporate terrorism, like throwing a bomb.'' The insecurity of workers reflects the ``moral vacuum'' in America. Stronger unions are what is needed to set the country right. </P> "	"nyt_eng_199603.gz"
"52562"	"he"	"reckons"	" Firing a worker for organizing a union, he reckons, ``is an act of corporate terrorism, like throwing a bomb.'' The insecurity of workers reflects the ``moral vacuum'' in America. Stronger unions are what is needed to set the country right. </P> "	"nyt_eng_199603.gz"
"64837"	"he"	"reckons"	" ``I think it's very likely that we've seen the highs for the bull market,'' said Paul Rickert at ParVest Asset Management in San Francisco, which has both a long and a short stock fund. From here, he reckons, the market will tread water or fall. </P> "	"nyt_eng_199607.gz"
"74409"	"he"	"reckons"	" Of more import, he reckons, will be the Philadelphia Fed's survey of mid-Atlantic manufacturers Thursday. </P> "	"nyt_eng_199610.gz"
"79196"	"she"	"reckons"	" And, she reckons, one of her best since 1944, at least as far as ``Mirror'' is concerned. </P> "	"nyt_eng_199611.gz"
"112977"	"he"	"reckons"	" Even the year's biggest hit, the computer-animated ``Ice Age,'' can be viewed metaphorically as part of the multiethnic trend for its theme of animals from different species banding together. The movie's sloth is voiced by John Leguizamo, a New Yorker of Colombian and Puerto Rican heritage whose own busy career, he reckons, is the result of film-influencing forces at home, abroad and crossing both ways over borders. </P> "	"nyt_eng_200204.gz"
"119628"	"she"	"reckons"	" His wife, Aida, 40, makes the sleeping arrangements. She makes sure three concrete walls are between the street and her daughters Shahada, 13, Sajoud, 9, and Saja. This way, she reckons, they will be protected from stray bullets. </P> "	"nyt_eng_200206.gz"
"119631"	"she"	"reckons"	" His wife, Aida, 40, makes the sleeping arrangements. She makes sure three concrete walls are between the street and her daughters Shahada, 13, Sajoud, 9, and Saja. This way, she reckons, they will be protected from stray bullets. </P> "	"nyt_eng_200206.gz"
"119773"	"she"	"reckons"	" His wife, Aida, 40, makes the sleeping arrangements. She makes sure three concrete walls are between the street and her daughters Shahada, 13, Sajoud, 9, and Saja. This way, she reckons, they will be protected from stray bullets. </P> "	"nyt_eng_200206.gz"
"126494"	"he"	"reckons"	" Upon hearing this, Hopkins throws up his hands. ``I am a simple man from a meat-and-potatoes background,'' he says. ``I moved to La-La Land because, at heart, I am a beach bum.'' Bumming around, he reckons, has helped him conquer ``a psychological state of self-destructive mayhem.'' </P> "	"nyt_eng_200209.gz"
"158191"	"she"	"reckons"	" Then, that's it. By the second weekend of October, she reckons, Jen C., her character that emerged from a reality show and engulfed her life, can finally be folded up and put away. She can just be Jennifer Oberting. </P> "	"nyt_eng_200510.gz"
"167260"	"she"	"reckons"	" Deborah Williamson, a waitress at Uncle Trey's restaurant on the Dauphin Island Parkway, has come to see the doctor about her headaches. The pain could be caused by stress, she reckons, from fretting about the future after losing her house to Katrina. </P> "	"nyt_eng_200606.gz"
"170730"	"he"	"reckons"	" Ten-year-old Zac Franz of Austin took a break from his family (he has two little sisters and a little brother) to do some fishing on Lost Pines' boat dock on a recent Friday afternoon. It was fun, he reckons, even if he didn't catch anything. </P> "	"nyt_eng_200609.gz"
