"pronoun"	"verb"	"context"	"filename"
"75793"	"you"	"lose"	" ESPN touts its coverage of the men's and women's Bowling Proprietors' Association of America U.S. Open (Sunday, 1 p.m.) as the most innovative, high-tech show ever done for television. ``We want to get away from the old look,'' said executive producer Terry Lingner. (Warning to Nelson Burton Jr.: don't read any further... this isn't you or your father's game any more). Sensors will be installed in the lanes to detect different angles and ball velocity. Instead of announcers, Marshall Holman and Leila Wagner are roving reporters. And there's the secret weapon: a remote-control gutter-cam that allows it to move behind the ball on a slot-car track to capture every Brunswick roll. If ABC invented Schenkel-ized bowling, ESPN has taken it to the next level, on the cusp of Rollerball. Next, it'll be an event for the X-Games. (And in bowling, X is good.) ``Mad As Hell: How Sports Got Away from the Fans And How We Get it Back,'' by Mike Lupica (G.P.Putnam's Sons, 236 pages, $22.95). A perfect title for a book from the arm-waving hysteric from ESPN's Sunday-morning sitcom ``The Sports Reporters.'' As a sports essayist for the New York Daily News and Esquire magazine, he's a little easier to digest. As an author, he'll ramble with the best of 'em. But since this subject matter is so hot _ how does a fan have so much access to sports yet feel so powerless at the same time? _ even Lupica's pubescent rants are worth considering in hopes of finding a shred of solution. His manifesto to cure sports' various ailments may seem too simplistic, even unrealistic. ``Make the owners sign a prenup _ try to move, you lose,'' he spouts off about how to end franchise shifts that started with Walter O'Malley's moving the Dodgers from Brooklyn to L.A. almost 40 years ago. OK, but... wouldn't the owners tie all that up in the courts? At least Lupica has a soap box. And he can use it for more than just getting up to the sink to floss his teeth. The bathroom reading-room scale: Plenty of grunts and groans, but you feel much better afterward. </P> "	"nyt_eng_199610.gz"
"79484"	"you"	"lose"	" ``When you shoot 29 percent, you lose,'' Nets Coach John Calipari said. ``I couldn't believe we were in it at halftime. What it looked like was they wanted it more than we wanted it.'' </P> "	"nyt_eng_199611.gz"
"85255"	"you"	"lose"	" ``They've learned that when you lose your temper that early in the morning, you lose,'' said Justin Everard, a spokesman for ``Today.'' </P> "	"nyt_eng_199701.gz"
"86461"	"you"	"lose"	" ``I'm getting tired of this. You go out there, you play like (expletive), you lose,'' David Wesley said. ``You feel like screaming at somebody, but who are you gonna scream at?'' </P> "	"nyt_eng_199702.gz"
"86462"	"you"	"lose"	" ``I'm getting tired of this. You go out there, you play like (expletive), you lose,'' David Wesley said. ``You feel like screaming at somebody, but who are you gonna scream at?'' </P> "	"nyt_eng_199702.gz"
"86871"	"you"	"lose"	" Well, you lose, Spartacus. That's not what happened. </P> "	"nyt_eng_199702.gz"
"86872"	"you"	"lose"	" Well, you lose, Spartacus. That's not what happened. </P> "	"nyt_eng_199702.gz"
"86963"	"you"	"lose"	" Well, you lose, Spartacus. That's not what happened. </P> "	"nyt_eng_199702.gz"
"86964"	"you"	"lose"	" Well, you lose, Spartacus. That's not what happened. </P> "	"nyt_eng_199702.gz"
"86968"	"you"	"lose"	" Well, you lose, Spartacus. That's not what happened. </P> "	"nyt_eng_199702.gz"
"86969"	"you"	"lose"	" Well, you lose, Spartacus. That's not what happened. </P> "	"nyt_eng_199702.gz"
"87541"	"you"	"lose"	" Well, you lose, Spartacus. That's not what happened. </P> "	"nyt_eng_199702.gz"
"87542"	"you"	"lose"	" Well, you lose, Spartacus. That's not what happened. </P> "	"nyt_eng_199702.gz"
"88368"	"they"	"lose"	" Many who have filed harassment claims concur with Ms. Dixon that even when they win, they lose, because of the emotional and financial toll of the process. Because those who complain may be labeled troublemakers, they often decide to find another job. </P> "	"nyt_eng_199702.gz"
"110452"	"we"	"lose"	" ``If we get into a wrestling contest, we lose,'' said Calhoun, who wants his team to win with speed and defense. </P> "	"nyt_eng_200203.gz"
"116897"	"you"	"lose"	" ``This is one time you need to brush aside the traditional Southern values I've given you and be assertive. This is a time-sensitive, competitive sport you are in. If you wait, you lose,'' I said. </P> "	"nyt_eng_200205.gz"
"116993"	"you"	"lose"	" ``This is one time you need to brush aside the traditional Southern values I've given you and be assertive. This is a time-sensitive, competitive sport you are in. If you wait, you lose,'' I said. </P> "	"nyt_eng_200205.gz"
"117004"	"you"	"lose"	" ``This is one time you need to brush aside the traditional Southern values I've given you and be assertive. This is a time-sensitive, competitive sport you are in. If you wait, you lose,'' I said. </P> "	"nyt_eng_200205.gz"
"117065"	"you"	"lose"	" ``This is one time you need to brush aside the traditional Southern values I've given you and be assertive. This is a time-sensitive, competitive sport you are in. If you wait, you lose,'' I said. </P> "	"nyt_eng_200205.gz"
"118667"	"you"	"lose"	" ``You win, you lose, you win, you lose,'' said Virginia Belcher, 58, a retired restaurant owner from West Islip who has played here regularly for six years. ``You get excited, and you more or less grab a cigarette. Gambling and smoking goes together.'' </P> "	"nyt_eng_200206.gz"
"120308"	"we"	"lose"	" ``If we don't vote, we lose, and our children and grandchildren will lose, too.'' </P> "	"nyt_eng_200207.gz"
"120856"	"they"	"lose"	" ``If the players win, they lose,'' Galatioto said, ``because some teams can't function under this economic model.'' </P> "	"nyt_eng_200207.gz"
"127244"	"we"	"lose"	" ``If you suppress two to three percentage points in our base in a tight race, we lose,'' he said. ``Quite frankly, we should be very, very worried.'' </P> "	"nyt_eng_200210.gz"
"129280"	"you"	"lose"	" ``If you panic, you lose,'' Gailey said. ``To me, that's the worst thing in the world you can do. You've got to stay the course, do what you know is right and keep fighting.'' </P> "	"nyt_eng_200210.gz"
"131692"	"I"	"lose"	" ``Even when I win, I lose,'' Smith said. ``Him kissing me anywhere is kinda flagrant, so I gotta think of something else. </P> "	"nyt_eng_200211.gz"
"134553"	"you"	"lose"	" In NHL coaching 2002, even if you win, you lose, and the only exception to the case is/was Scotty Bowman, who packed up and left Detroit last spring, the rare individual in the bench-jockey biz who actually chose his exit date, made one last shake of the Cup over his head and exited gracefully. Success (in the form of nine Stanley Cups) does have its privileges. </P> "	"nyt_eng_200212.gz"
"144193"	"we"	"lose"	" Yet they win, we lose, at least until now. How easy it must be to root for New York. You cheer when told, you guzzle $9 bottles of beer hawked at your seat, and usually you claim victory. The lesson learned is that you can buy your way into anything in life, whether it be Babe Ruth or Alex Rodriguez or too many World Series titles to relive here. </P> "	"nyt_eng_200410.gz"
"144227"	"we"	"lose"	" Yet they win, we lose, at least until now. How easy it must be to root for New York. You cheer when told, you guzzle $9 bottles of beer hawked at your seat, and usually you claim victory. The lesson learned is that you can buy your way into anything in life, whether it be Babe Ruth or Alex Rodriguez or too many World Series titles to relive here. </P> "	"nyt_eng_200410.gz"
"154497"	"we"	"lose"	" The know-how to win, he said. You have got to know how to win before you can start thinking about the playoffs. There are a lot of reasons to have faith. This ain't over. But anybody who says we have a clear shot to the playoffs right now is fooling themselves. ... Adding pieces isn't going to make us any better. If you don't learn to win and show some fight, it doesn't matter. ... We win, we lose, we play tomorrow. There's not that drive. There's not that focus all the time. </P> "	"nyt_eng_200507.gz"
"157700"	"you"	"lose"	" Federer? He's 7-3 against me. You play a bad match against Pete [Sampras], you lose, 6-4, 7-5. You play a good match against Pete, you lose, 6-4, 7-5. You play a good match against Federer, you lose, 6-4, 7-5. You play a bad match against Federer, you lose, 1 and 1. </P> "	"nyt_eng_200509.gz"
"157702"	"you"	"lose"	" The guy plays great defense, plays great offense, Agassi said. He has a great hold game and he has a great break game. You play a bad match against Pete [Sampras], you lose, 6-4, 7-5. You play a good match against Pete, you lose, 6-4, 7-5. You play a good match against Federer, you lose, 6-4, 7-5. You play a bad match against Federer, you lose, 1 and 1. </P> "	"nyt_eng_200509.gz"
