"pronoun"	"verb"	"context"	"filename"
"31679"	"you"	"are"	" ``Certainly there comes a point when you're no longer testing a cable system, you are, in fact, running a cable system,'' said a spokesman for TCI, Matt Fleury. </P> "	"nyt_eng_199508.gz"
"34306"	"they"	"are"	" The blades of the one mill yet in the labor force, grinding a local farmer's grain, are crosses about 100 feet long and 5 feet wide. Creaking and spinning, they are, up close, very imposing, even menacing. </P> "	"nyt_eng_199509.gz"
"35410"	"we"	"are"	" ``Physically, we are,'' said Showalter. ``Mentally and emotionally, I think we are. The guys are playing with a lot of confidence. This club is reminding me of where we were last year before the strike.'' </P> "	"nyt_eng_199510.gz"
"37974"	"they"	"are"	" ``No matter how committed to one another Hannah and Mary may be on a personal level, they are, for now, precluded from marrying one another in New Jersey,'' Judge Wefing wrote. </P> "	"nyt_eng_199510.gz"
"38232"	"they"	"are"	" ``Even though the financial markets do not want to believe that the fundamentals of the nonferrous metals industry are healthy, they are,'' Daniel Roling, an analyst with Merrill Lynch in New York, wrote today. </P> "	"nyt_eng_199510.gz"
"41208"	"they"	"are"	" But because all of them will be performing in a city that is home to so many cultures, they are, in a sense, quintessentially New York. </P> "	"nyt_eng_199511.gz"
"42486"	"they"	"are"	" Although McCartney and his minions have failed to win many friends among most women's and liberal men's groups, they are, in my opinion, filling a critical void. </P> "	"nyt_eng_199512.gz"
"45776"	"you"	"are"	" Yes, you are, Michael. And as a grown man, you should know better. </P> </TEXT> </DOC> <DOC id=NYT_ENG_19960118.0025 type=story > <HEADLINE> ...WITH LIBERTY AND A FLAT TAX FOR ALL? </HEADLINE> <DATELINE> NEW YORK (BC-FLAT-TAX-PUSH-INDEPENDENT) </DATELINE> <TEXT> "	"nyt_eng_199601.gz"
"46246"	"we"	"are"	" ``The president wants a debt ceiling and we want to know what he is prepared to sign to get that debt ceiling,'' Gingrich said at an afternoon news conference in his Capitol Hill office. ``With the absence of that, we are, quite frankly, at an impasse.'' </P> "	"nyt_eng_199601.gz"
"46791"	"we"	"are"	" ``Clearly, we are, economically speaking, on the defensive,'' he said. ``Europe is in fairly bad shape.'' </P> "	"nyt_eng_199601.gz"
"46792"	"they"	"are"	" When modern players slam, or ``spike,'' the ball after a score, they are, in fact, just showing off. Other post-score displays may include a prayer or a little victory dance, but there are no extra points for a fine hip shake or a full forward flip in heavy pads. </P> "	"nyt_eng_199601.gz"
"46810"	"they"	"are"	" When modern players slam, or ``spike,'' the ball after a score, they are, in fact, just showing off. Other post-score displays may include a prayer or a little victory dance, but there are no extra points for a fine hip shake or a full forward flip in heavy pads. </P> "	"nyt_eng_199601.gz"
"46942"	"they"	"are"	" When modern players slam, or ``spike,'' the ball after a score, they are, in fact, just showing off. Other post-score displays may include a prayer or a little victory dance, but there are no extra points for a fine hip shake or a full forward flip in heavy pads. </P> "	"nyt_eng_199601.gz"
"47016"	"you"	"are"	" ``He was such a wonderful little boy,'' she added. ``And he loved this place. He was so excited to be here. He ran in every morning. He'd ask Kelly and I, `Am I special?' and we'd tell him, `Yes, you are, Eric. You're very special.' When he'd have to have time-out for something, he'd say, `I'm not bad, am I? I'm not a bad boy?' and we'd tell him, `No, Eric. You're not a bad boy. You're a good boy.' And he'd smile.'' </P> "	"nyt_eng_199601.gz"
"47530"	"they"	"are"	" ``We can recommend to revoke a person's license,'' said Susan Askanase of Houston, one of three lay members on the nine-member psychology board. ``(The psychologists) then can spend however long they feel is appropriate fighting it. During that whole time period, they are, of course, allowed to practice their trade.'' </P> "	"nyt_eng_199602.gz"
"47642"	"they"	"are"	" ``We can recommend to revoke a person's license,'' said Susan Askanase of Houston, one of three lay members on the nine-member psychology board. ``(The psychologists) then can spend however long they feel is appropriate fighting it. During that whole time period, they are, of course, allowed to practice their trade.'' </P> "	"nyt_eng_199602.gz"
"47727"	"they"	"are"	" ``We can recommend to revoke a person's license,'' said Susan Askanase of Houston, one of three lay members on the nine-member psychology board. ``(The psychologists) then can spend however long they feel is appropriate fighting it. During that whole time period, they are, of course, allowed to practice their trade.'' </P> "	"nyt_eng_199602.gz"
"49624"	"they"	"are"	" And perhaps, in a way, they are, in that the Bay area is home to probably the most active and aggressive groups of riders of human-powered wheels in the country. </P> "	"nyt_eng_199602.gz"
"49625"	"they"	"are"	" And perhaps, in a way, they are, in that the Bay area is home to probably the most active and aggressive groups of riders of human-powered wheels in the country. </P> "	"nyt_eng_199602.gz"
"52119"	"you"	"are"	" ``We'd say, `Yes, you are, Bud,' and move on,'' said Audrey Powell with a laugh. </P> "	"nyt_eng_199603.gz"
"52312"	"you"	"are"	" ``We'd say, `Yes, you are, Bud,' and move on,'' said Audrey Powell with a laugh. </P> "	"nyt_eng_199603.gz"
"52775"	"you"	"are"	" So hey, guys, if you don't win an absolute minimum of four of these next five games, you are, if not actually toast, at least in the toaster. </P> "	"nyt_eng_199603.gz"
"52794"	"we"	"are"	" ``If it seems that we are juggling a lot of balls, we are,'' Price said. </P> "	"nyt_eng_199603.gz"
"52798"	"we"	"are"	" ``If it seems that we are juggling a lot of balls, we are,'' Price said. </P> "	"nyt_eng_199603.gz"
"65682"	"you"	"are"	" ``Although it may not seem like you are taking a risk when you go to Yosemite, you are,'' Gediman said. </P> "	"nyt_eng_199607.gz"
"65683"	"you"	"are"	" ``Although it may not seem like you are taking a risk when you go to Yosemite, you are,'' Gediman said. </P> "	"nyt_eng_199607.gz"
"65804"	"you"	"are"	" ``Although it may not seem like you are taking a risk when you go to Yosemite, you are,'' Gediman said. </P> "	"nyt_eng_199607.gz"
