"pronoun"	"verb"	"context"	"filename"
"90865"	"they"	"complain"	" Story Filed By Cox Newspapers </P> </TEXT> </DOC> <DOC id=NYT_ENG_20010426.0187 type=multi > <DATELINE>  (AM-PAGE1-CONSIDER-NYT) </DATELINE> <TEXT> Here are the stories New York Times editors are considering for the Page 1 of Friday, April 27. The N.Y. Times News Service night supervisor is Lynn Hoogenboom; phone: 888-346-9867 or 212-556-1927; e-mail: lyhoog(at)nytimes.com.  INTERNATIONAL  (Will move in ``i'' news file.)  JAPAN-POLITICS (Tokyo) _ Japan's new prime minister, Junichiro Koizumi, boldly made good Thursday on his campaign pledge to steer clear of traditional political factions in naming a cabinet that is one of the most eclectic the country has seen and includes a record five women. By Howard French.  WASHINGTON  (Will move in ``w'' news file.)  CONGRESS-FETUS (Washington) _ With a new ally in the White House, the House Thursday renewed the volatile debate over when life begins and approved a bill that would establish new criminal penalties for harming a human fetus during any assault on a woman covered by federal law. The measure was the year's first emotionally charged confrontation between advocates and opponents of abortion rights. Its supporters called it anti-crime legislation designed to ensure that criminals who attack a pregnant woman are charged with murder or manslaughter if she survives but her ``unborn child'' perishes in the attack. The bill's opponents called the legislation a thinly disguised effort by the anti-abortion movement to undermine Roe v. Wade. By Alison Mitchell.  NATIONAL-GENERAL  (Will move in ``a'' news file.)  MIDWEST-FLOODS (St. Louis) _ With near-record floodwaters rolling down the Mississippi once again, a debate is raging in the Midwest about how or even whether governments should try to protect the areas that might lie in rivers' paths. Recently, communities near St. Louis have begun a surge of development across thousands of acres of the flood plain and are seeking federal assistance to raise levees ever higher. Critics say the plan reflects a dangerous hubris about the power to tame mighty rivers, and they say federal money would be better spent keeping structures away from the riverbanks. But new signals from the Bush administration, which has scolded the sodden city of Davenport, Iowa, for not building a permanent flood wall, appear to suggest a preference for development over demolition. By Douglas Jehl.  TOURIST-IN-SPACE (Los Angeles) _ On Saturday, if all goes according to plan, Dennis A. Tito, a 60-year-old, 5-foot-5, 140-pound centimillionaire, will become the world's first paying tourist in space. The estimated pricetag: $20 million to the Russian space program. Tito may be living a dream-come-true, but he is no mere Walter Mitty-in-waiting. By Todd S. Purdum.  SCI-EMBRYO-RESEARCH (Undated) _ Scientists Thursday reported two startling advances in the concept of using embryonic cells to regenerate human tissues. The advances come at a time when the Bush administration, caught between patients' advocacy groups and opponents of abortion, is reviewing its predecessor's policy of allowing government-financed researchers to proceed with the research. By Nicholas Wade.  EDUC-BACK-TO-BASICS (Princeton, N.J.) _ Much attention has been given to parents and educators in Scarsdale, N.Y. and elsewhere in the country who rail against the rote memorization and emphasis on facts they say have resulted from new standardized tests. Their children need critical thinking skills, they complain, not a steady diet of details. But there is an equally strong rebellion taking place in communities like this one and others _ Fairfax, Virginia, the Northwest suburbs of Chicago, Hanover, New Hampshire, to name a few _ where parents say they want the memorization, the emphasis on content and basics so detested elsewhere. By Kate Zernicke.  NY-GUN-LIABILITY (Albany, N.Y.) _ Two years after a shooting victim won a lawsuit against the gun industry, the only verdict of its kind in the nation, New York state's high court Thursday handed down a ruling that lawyers say almost certainly means that verdict will be thrown out. The Court of Appeals ruled unanimously that the plaintiff had failed to show that gun makers had a duty to make sure their weapons were not sold irresponsibly by gun dealers, and that they could not sue the entire industry over the injury caused by a single gun. The decision dealt a severe blow not only to this case, but to the similar suits pending in several courts. By Richard Perez-Pena. </TEXT> </DOC> <DOC id=NYT_ENG_20010426.0188 type=story > <HEADLINE>     RUSSIA'S FREE PRESS UNDER FIRE </HEADLINE> <DATELINE>  (BC-RUSSIA-NTV-0429-COX) </DATELINE> <TEXT> "	"nyt_eng_200104.gz"
"91041"	"they"	"complain"	" Much attention has been given to parents and educators in Scarsdale, N.Y., and elsewhere in the country who rail against new standardized tests. Children need critical thinking skills, they complain, not a steady diet of details. </P> "	"nyt_eng_200104.gz"
"91093"	"they"	"complain"	" Vieques' new hospital is so understaffed that women must fly to the main island to deliver babies. The hospital's X-ray machine, they complain, is idle because there is no one to run it. ``If you had a heart attack right now, you wouldn't have a chance,'' Padro said. ``The protesters and politicians say that the Navy has destroyed Vieques, but no one wants to help us deal with our real problems.'' </P> "	"nyt_eng_200104.gz"
"91665"	"they"	"complain"	" They do not distrust Lagos or his economic team, but they are predisposed to interpret policy changes as a sign of encroaching influence from the Concertacion's left wing, which, they complain, has never accepted the free-market policies introduced by General Augusto Pinochet's 1973-90 dictatorship. </P> "	"nyt_eng_200105.gz"
"91666"	"they"	"complain"	" They do not distrust Lagos or his economic team, but they are predisposed to interpret policy changes as a sign of encroaching influence from the Concertacion's left wing, which, they complain, has never accepted the free-market policies introduced by General Augusto Pinochet's 1973-90 dictatorship. </P> "	"nyt_eng_200105.gz"
"92464"	"they"	"complain"	" But nuclear industry officials say they learned their lesson from Three Mile Island and have greatly improved safety standards ever since. Even so, they complain, the media badly over-emphasized the risks of the accident. </P> "	"nyt_eng_200105.gz"
"92594"	"they"	"complain"	" Another source of friction is the new curriculum, which critics of the dean say will make the college less distinct from other criminal justice programs. The new approach, they complain, is pushing the college away from training students for specific careers and moving it toward criminology, the theoretical study of the nature, causes, and implications of crime. </P> "	"nyt_eng_200106.gz"
"99210"	"they"	"complain"	" When the weather turns sour, or the price of beans bottoms, they complain, but they don't whimper. That's not their style. </P> "	"nyt_eng_200110.gz"
"115175"	"they"	"complain"	" Even the celebrated resurgence downtown has its detractors. Many residents resent the heavy police presence they say is desperately needed in the wards. New jobs, they complain, often go to better-skilled suburbanites, and many say they cannot afford tickets to performances at the arts center or baseball games at Riverfront Stadium, home of the Newark Bears. James cites the stadium as one of his greatest achievements; Booker likes to point out the $34 million it cost to build, money he says could be better spent on youth recreation programs. </P> "	"nyt_eng_200205.gz"
"141570"	"they"	"complain"	" Big Brother, they complain, is watching. </P> "	"nyt_eng_200408.gz"
"151207"	"they"	"complain"	" Compounding this laissez-faire attitude, they complain, are drug company advertisements that gloss over the disease's effects by portraying patients as the picture of perfect health. </P> "	"nyt_eng_200504.gz"
"151212"	"they"	"complain"	" Compounding this laissez-faire attitude, they complain, are drug company advertisements that gloss over the disease's effects by portraying patients as the picture of perfect health. </P> "	"nyt_eng_200504.gz"
