"pronoun"	"verb"	"context"	"filename"
"15428"	"he"	"continues"	" The tag line, however, could create some confusion. In one ad, as a camera swoops toward an amber wheat field, the narrator says: ``It will not bring about world peace. It cannot erase the deficit.'' Perhaps even more disappointing, he continues, ``It won't improve your memory or your love life.'' </P> "	"nyt_eng_199502.gz"
"17020"	"he"	"continues"	" On the Serbian side, he continues, ``trenches are being dug all around the confrontation line, and defensive positions are being strengthened.'' </P> "	"nyt_eng_199503.gz"
"20160"	"he"	"continues"	" In pursuing the investigation, he continues, authorities should expect as some point to find someone with a university education. </P> "	"nyt_eng_199504.gz"
"22866"	"he"	"continues"	" Such expenditures, he continues, have weakened America's ability to compete in the international marketplace, while Japan and Europe, freed from a focus on military concerns by the American security umbrella, have been able to ``concentrate on productivity, market penetration, wealth and innovation: the kind of power that matters most in today's world.'' </P> "	"nyt_eng_199505.gz"
"25848"	"he"	"continues"	" The question for the White House, he continues, is ``Why are you taking this trip to New Jersey? Is the answer (a) To visit this auto plant or (b) because they need money for the re-election campaign?'' </P> "	"nyt_eng_199506.gz"
"25854"	"he"	"continues"	" The question for the White House, he continues, is ``Why are you taking this trip to New Jersey? Is the answer (a) To visit this auto plant or (b) because they need money for the re-election campaign?'' </P> "	"nyt_eng_199506.gz"
"25986"	"he"	"continues"	" The question for the White House, he continues, is ``Why are you taking this trip to New Jersey? Is the answer (a) To visit this auto plant or (b) because they need money for the re-election campaign?'' </P> "	"nyt_eng_199506.gz"
"27753"	"he"	"continues"	" Sports ``is booming and there will be more and more promotable superstars, pay-per-view games, heavy gambling, in-your-face commercials, salary holdouts, Gucci seats filled with syco-fan celebrities, teams moving to new cities or holding old ones for ransom,'' writes Robert Lipsyte in a recent ``New York Times Magazine'' essay. But, he continues, ``it will represent nothing more than the desperate last thrashes of the dying dragon's tail.'' </P> "	"nyt_eng_199507.gz"
"31601"	"she"	"continues"	" The film's plot, about people pursuing love in the wine country of California, appealed to Rudner. ``We thought it was a beautiful location, a great place for a romantic comedy,'' she says, once she and Bergman went on vacation there. Alas, she continues, ``We filmed in May and June. It was freezing. In one scene I wear a long chiffon dress _ with long underwear underneath it. You can probably see it.'' </P> "	"nyt_eng_199508.gz"
"34040"	"he"	"continues"	" But, he continues, ``I took consolation, nevertheless, in the thought that their confidence in me represented a commitment to the American ideal of advancement by merit.'' </P> "	"nyt_eng_199509.gz"
"34175"	"he"	"continues"	" But, he continues, ``I took consolation, nevertheless, in the thought that their confidence in me represented a commitment to the American ideal of advancement by merit.'' </P> "	"nyt_eng_199509.gz"
"37336"	"he"	"continues"	" ``Work, not welfare, is right,'' the narrator intones. ``Medicare is right.'' Congress, he continues, ``should join the president and back these values.'' </P> "	"nyt_eng_199510.gz"
"40356"	"he"	"continues"	" Or, he continues, the skeletons were thrown on the steep slopes of Masada and over the centuries were devoured by birds and wild animals. </P> "	"nyt_eng_199511.gz"
"40360"	"he"	"continues"	" Or, he continues, the skeletons were thrown on the steep slopes of Masada and over the centuries were devoured by birds and wild animals. </P> "	"nyt_eng_199511.gz"
"40548"	"he"	"continues"	" ``In no way does Islam itself advocate lawlessness or violence,'' Netanyahu assures us. Nonetheless, he continues, a few Muslims have ``come under the sway of a perverse and primitive interpretation of the faith, which moves them to fanaticism and violence.'' </P> "	"nyt_eng_199511.gz"
"42476"	"he"	"continues"	" Or, he continues, the skeletons were thrown on the steep slopes of Masada and over the centuries were devoured by birds and wild animals. </P> "	"nyt_eng_199512.gz"
"42839"	"he"	"continues"	" ``Miracles must be perceptions of a deeper rationality than that which we encounter in the every day, occasions which make visible a more profound level of divine activity,'' writes the Rev. John Polkinghorne, an Anglican theologian who is a former professor of mathematical physics at Cambridge University in England. Miracles, he continues, are ``transparent moments'' in which divine rule becomes manifest. </P> "	"nyt_eng_199512.gz"
"42994"	"he"	"continues"	" ``Miracles must be perceptions of a deeper rationality than that which we encounter in the every day, occasions which make visible a more profound level of divine activity,'' writes the Rev. John Polkinghorne, an Anglican theologian who is a former professor of mathematical physics at Cambridge University in England. Miracles, he continues, are ``transparent moments'' in which divine rule becomes manifest. </P> "	"nyt_eng_199512.gz"
"43050"	"he"	"continues"	" Then, he continues, ``I never let myself be rattled or hurried. There are no rules when you write. No rules.'' </P> </TEXT> </DOC> <DOC id=NYT_ENG_19951218.0431 type=story > <HEADLINE> SELLING SHORT CAN DELAY TAX </HEADLINE> <DATELINE> SAN FRANCISCO (BC-PERSONAL-FINANCE-HNS) </DATELINE> <TEXT> "	"nyt_eng_199512.gz"
"43053"	"he"	"continues"	" Then, he continues, ``I never let myself be rattled or hurried. There are no rules when you write. No rules.'' </P> </TEXT> </DOC> <DOC id=NYT_ENG_19951218.0465 type=other > <DATELINE>  (BC-NIXON-REDUX-(2TAKES)-SPI) </DATELINE> <TEXT> HISTORIANS, FILMAKERS TRY DEFINING THE ELUSIVE NIXON (For use by New York Times News Service $s;J918006350017 ; </TEXT> </DOC> <DOC id=NYT_ENG_19951218.0466 type=story > <HEADLINE> Undated: as history. </HEADLINE> <DATELINE>  (BC-NIXON-REDUX-2ndTAKE-SPI) </DATELINE> <TEXT> "	"nyt_eng_199512.gz"
"46562"	"it"	"continues"	" Over pictures of polluted water and dead fish, it continues, ``This time spilling millions of gallons of wastewater along a 23-mile stretch of Oregon River. Thousands of fish killed. A river in ruin.'' </P> "	"nyt_eng_199601.gz"
"46563"	"it"	"continues"	" Over pictures of polluted water and dead fish, it continues, ``This time spilling millions of gallons of wastewater along a 23-mile stretch of Oregon River. Thousands of fish killed. A river in ruin.'' </P> "	"nyt_eng_199601.gz"
"46666"	"it"	"continues"	" Over pictures of polluted water and dead fish, it continues, ``This time spilling millions of gallons of wastewater along a 23-mile stretch of Oregon River. Thousands of fish killed. A river in ruin.'' </P> "	"nyt_eng_199601.gz"
"46671"	"it"	"continues"	" Over pictures of polluted water and dead fish, it continues, ``This time spilling millions of gallons of wastewater along a 23-mile stretch of Oregon River. Thousands of fish killed. A river in ruin.'' </P> "	"nyt_eng_199601.gz"
"46709"	"it"	"continues"	" Over pictures of polluted water and dead fish, it continues, ``This time spilling millions of gallons of wastewater along a 23-mile stretch of Oregon River. Thousands of fish killed. A river in ruin.'' </P> "	"nyt_eng_199601.gz"
"46710"	"it"	"continues"	" Over pictures of polluted water and dead fish, it continues, ``This time spilling millions of gallons of wastewater along a 23-mile stretch of Oregon River. Thousands of fish killed. A river in ruin.'' </P> "	"nyt_eng_199601.gz"
"49061"	"it"	"continues"	" Instead of an ambulance, the suit says, an Abu Dhabi police lieutenant met them at the Royal Docks. He demanded details, it continues, but the sheikh refused to allow anyone to answer. He ``pushed the lieutenant aside'' and, with al-Khoory attempting to stop the bleeding, Sheikh Sultan sped through Abu Dhabi's broad, deserted streets to the city's Central Hospital. Michelle says al-Khoory later told him they reached speeds far in excess of 100 mph. </P> "	"nyt_eng_199602.gz"
"49064"	"it"	"continues"	" Eleven days later, the suit says, Sheikh Sultan and Michelle, who had stayed behind in Abu Dhabi, flew on his Falcon 400 jet to visit Tara. After landing in Bonn, it continues, they flew by chartered helicopter to the hospital where the sheikh spent time alone with Tara. She remembers him holding her hand and praying. </P> "	"nyt_eng_199602.gz"
"49067"	"it"	"continues"	" Instead of an ambulance, the suit says, an Abu Dhabi police lieutenant met them at the Royal Docks. He demanded details, it continues, but the sheikh refused to allow anyone to answer. He ``pushed the lieutenant aside'' and, with al-Khoory attempting to stop the bleeding, Sheikh Sultan sped through Abu Dhabi's broad, deserted streets to the city's Central Hospital. Michelle says al-Khoory later told him they reached speeds far in excess of 100 mph. </P> "	"nyt_eng_199602.gz"
"49070"	"it"	"continues"	" Eleven days later, the suit says, Sheikh Sultan and Michelle, who had stayed behind in Abu Dhabi, flew on his Falcon 400 jet to visit Tara. After landing in Bonn, it continues, they flew by chartered helicopter to the hospital where the sheikh spent time alone with Tara. She remembers him holding her hand and praying. </P> "	"nyt_eng_199602.gz"
"53481"	"she"	"continues"	" However, she continues, ``filling girls full of fluff and garbage _ under the pretense that this is their reality _ is patronizing, cowardly, and just plain lazy.'' </P> "	"nyt_eng_199603.gz"
"57222"	"she"	"continues"	" Before and after surgery, she continues, try to ``actively visualize the healing process. Don't imagine the worst.'' </P> "	"nyt_eng_199604.gz"
"63390"	"he"	"continues"	" But, he continues, the business of running one of America's most popular magazines and the enterprises that surround it has been neglected. </P> "	"nyt_eng_199607.gz"
"65215"	"she"	"continues"	" Her theory: If men could play a greater role in the nursery, they would break the sometimes destructive hold women can have on their vulnerable children. Unfortunately, says Friday, many men leave the earliest child-rearing to the women. And for the most part, she continues, women are happy to act as the primary caretakers, accepting the powerful role so vigorously that they end up smothering their children, especially their female children. If they should show too much disdain or too much love, if something should somehow go awry in the relationship with mom, these girls grow up to become women bereft of self-esteem, eternally seeking approval (or The Gaze, as Friday calls it, referring to the stare of complete rapture doting mothers bestow on their children) in someone else's eyes. </P> "	"nyt_eng_199607.gz"
"68551"	"she"	"continues"	" Eventually, she continues, ``we joined in the song of the universe, the song of existence, of mourning, of healing, a song of wildness.'' </P> "	"nyt_eng_199608.gz"
"71745"	"she"	"continues"	" ``Suburbanites themselves have been idealized by TV sitcoms, filmed by documentarians, studied by ethnographers, hunted by marketers, denounced by leftists, tracked by demographers and sneered at by urbanites,'' says Miller. Elsewhere, she continues, ``The suburbs gave us towns-by-design, providing exactly the external conditions that every homeowning citizen demanded and every scientist endorsed. In a way, it was the cul-de-sac of American utopianism.'' </P> "	"nyt_eng_199609.gz"
"71892"	"she"	"continues"	" ``Suburbanites themselves have been idealized by TV sitcoms, filmed by documentarians, studied by ethnographers, hunted by marketers, denounced by leftists, tracked by demographers and sneered at by urbanites,'' says Miller. Elsewhere, she continues, ``The suburbs gave us towns-by-design, providing exactly the external conditions that every homeowning citizen demanded and every scientist endorsed. In a way, it was the cul-de-sac of American utopianism.'' </P> "	"nyt_eng_199609.gz"
"73433"	"he"	"continues"	" ``It all comes down to public relations, and that alone is important to Netanyahu,'' writes Nahum Barnea, an Israeli commentator. This trait is combined, he continues, with a determination to concentrate power on himself. </P> "	"nyt_eng_199610.gz"
"73434"	"he"	"continues"	" ``It all comes down to public relations, and that alone is important to Netanyahu,'' writes Nahum Barnea, an Israeli commentator. This trait is combined, he continues, with a determination to concentrate power on himself. </P> "	"nyt_eng_199610.gz"
"73878"	"he"	"continues"	" ``It all comes down to public relations, and that alone is important to Netanyahu,'' writes Nahum Barnea, an Israeli commentator. This trait is combined, he continues, with a determination to concentrate power on himself. </P> "	"nyt_eng_199610.gz"
"82960"	"he"	"continues"	" ``The Stars and Stripes has taken possession of my flag, and our liberty is just a whore,'' Arjona sings in Spanish. And in the United States, he continues, ``they have powder up their noses and syringes in their pockets, they're tripping on marijuana trying to understand the situation.'' </P> "	"nyt_eng_199701.gz"
"83084"	"he"	"continues"	" ``The Stars and Stripes has taken possession of my flag, and our liberty is just a whore,'' Arjona sings in Spanish. And in the United States, he continues, ``they have powder up their noses and syringes in their pockets, they're tripping on marijuana trying to understand the situation.'' </P> "	"nyt_eng_199701.gz"
"83141"	"he"	"continues"	" ``The Stars and Stripes has taken possession of my flag, and our liberty is just a whore,'' Arjona sings in Spanish. And in the United States, he continues, ``they have powder up their noses and syringes in their pockets, they're tripping on marijuana trying to understand the situation.'' </P> "	"nyt_eng_199701.gz"
"90533"	"she"	"continues"	" Violently smashing the egg with a frying pan, she continues, ``this is your brain if you're snorting heroin.'' At the end of the commercial, after destroying the kitchen to illustrate the effect of heroin on a user's life, she asks, ``Any questions?'' </P> "	"nyt_eng_200104.gz"
"90584"	"she"	"continues"	" All that, she continues, constitutes a ``lost world.'' But once there were perhaps 1,000 prisoners working in the tunnels, where the Nazis planned to install a factory producing synthetic fuel. But until now, nobody in the town knew there were Americans among the prisoners, Knuppel says. </P> "	"nyt_eng_200104.gz"
"93556"	"he"	"continues"	" And, he continues, ``even if the case is rejected, I find that imports fall by 15-20 percent.'' Simply bringing an anti-dumping case, even a weak one, blocks competition. </P> "	"nyt_eng_200106.gz"
"94236"	"he"	"continues"	" It's too early, Barry Bonds keeps saying. Way too early. Talk to him in September, when a single-season home run record could truly be in reach. But even then, he continues, he lacks the otherworldly power Mark McGwire has. And he says this isn't about setting records or redoing his image or raising his stock in the final year of his contract. </P> "	"nyt_eng_200106.gz"
"104207"	"he"	"continues"	" PHILIP-GLASS _ ATLANTA _ For the third time, Philip Glass is an expectant father. Though the baby is due this week, he still hopes to be in Atlanta to perform in the five-event ``Philip on Film'' festival, which starts tonight. ``I am a theater composer,'' he declares by telephone from his townhouse in New York's East Village, where he lives with his wife, Holly. ``For me, `theater' is a broad term that requires texts, movement, images and music. So opera, dramatic theater, dance and film can all count.'' In theater, he continues, ``art and entertainment mix and can be at their best.'' (Ruhe, Atlanta Journal-Constitution) </P> "	"nyt_eng_200201.gz"
"104208"	"he"	"continues"	" PHILIP-GLASS _ ATLANTA _ For the third time, Philip Glass is an expectant father. Though the baby is due this week, he still hopes to be in Atlanta to perform in the five-event ``Philip on Film'' festival, which starts tonight. ``I am a theater composer,'' he declares by telephone from his townhouse in New York's East Village, where he lives with his wife, Holly. ``For me, `theater' is a broad term that requires texts, movement, images and music. So opera, dramatic theater, dance and film can all count.'' In theater, he continues, ``art and entertainment mix and can be at their best.'' (Ruhe, Atlanta Journal-Constitution) </P> "	"nyt_eng_200201.gz"
"104222"	"he"	"continues"	" PHILIP-GLASS _ ATLANTA _ For the third time, Philip Glass is an expectant father. Though the baby is due this week, he still hopes to be in Atlanta to perform in the five-event ``Philip on Film'' festival, which starts tonight. ``I am a theater composer,'' he declares by telephone from his townhouse in New York's East Village, where he lives with his wife, Holly. ``For me, `theater' is a broad term that requires texts, movement, images and music. So opera, dramatic theater, dance and film can all count.'' In theater, he continues, ``art and entertainment mix and can be at their best.'' (Ruhe, Atlanta Journal-Constitution) </P> "	"nyt_eng_200201.gz"
"104277"	"he"	"continues"	" In theater, he continues, ``art and entertainment mix and can be at their best.'' </P> "	"nyt_eng_200201.gz"
"104295"	"he"	"continues"	" PHILIP-GLASS _ ATLANTA _ For the third time, Philip Glass is an expectant father. Though the baby is due this week, he still hopes to be in Atlanta to perform in the five-event ``Philip on Film'' festival, which starts tonight. ``I am a theater composer,'' he declares by telephone from his townhouse in New York's East Village, where he lives with his wife, Holly. ``For me, `theater' is a broad term that requires texts, movement, images and music. So opera, dramatic theater, dance and film can all count.'' In theater, he continues, ``art and entertainment mix and can be at their best.'' (Ruhe, Atlanta Journal-Constitution) MOVED FRIDAY. </P> "	"nyt_eng_200201.gz"
"107569"	"she"	"continues"	" And besides, she continues, ``we miss the vaudeville days.'' </P> "	"nyt_eng_200202.gz"
"111386"	"he"	"continues"	" Police response times in Boston can vary from 45 minutes to an hour for a ``normal home burglary,'' says Lynch. It shortens to five minutes if you're calling about a life-safety issue, he continues, adding that police also realize that when security systems do go off, 98 percent of the time they're false alarms. </P> "	"nyt_eng_200204.gz"
"115478"	"he"	"continues"	" But he has provided enough evidence so that when the time comes, after Comstock has been killed by the deputy, he can conclude that ``the island kingdom project (was) held together by a perverse imagination and irrational expectations.'' Comstock, he continues, ``was a malignant narcissist. He was a sociopath. Until they destroyed him, these traits enlightened him and gave him purpose, and in consequence, gave the whole ship's company a frightful and loathsome purpose.'' </P> "	"nyt_eng_200205.gz"
"116733"	"he"	"continues"	" One of many aspects differentiating Eminem from other best-selling, vulgar pop stars is that there is so much pathos and honesty in his lyrics, especially on ``Cleanin' Out My Closet.'' Here he asks his mother, ``Remember when Ronnie died, and you wished it was me?'' (He was an uncle who committed suicide.) Then, he continues, with words aimed to strike at any mother's heart: ``Hailie's getting so big now. You should see her, she's beautiful. But you'll never see her. She won't even be at your funeral.'' </P> "	"nyt_eng_200205.gz"
"121443"	"he"	"continues"	" ``All of a sudden the fight was really in front of our eyes,'' says a television journalist who was present at the uprising at Mazar-e-Sharif, the prison where John Walker Lindh was discovered and the CIA agent Mike Spann was killed last November. It was an opportunity to show what this war was really like, he continues, ``how dirty it is, now nasty it is, how frightening it is.'' </P> "	"nyt_eng_200208.gz"
"122049"	"he"	"continues"	" In the English-language catalog for ``A Civilian Occupation,'' half a dozen architects do just that, although its fiercest criticism of the settlements in the occupied territories comes from a journalist, Gideon Levy, a columnist in Haaretz. ``They are almost always up there, the settlements, dominating the plateau, challenging, provoking, picking a fight,'' he writes. From everywhere, he continues, ``you can spot the settlement on the hilltop, looming, threatening, dreadfully colonial.'' </P> "	"nyt_eng_200208.gz"
"122082"	"he"	"continues"	" In the English-language catalog for ``A Civilian Occupation,'' half a dozen architects do just that, although its fiercest criticism of the settlements in the occupied territories comes from a journalist, Gideon Levy, a columnist in Haaretz. ``They are almost always up there, the settlements, dominating the plateau, challenging, provoking, picking a fight,'' he writes. From everywhere, he continues, ``you can spot the settlement on the hilltop, looming, threatening, dreadfully colonial.'' </P> "	"nyt_eng_200208.gz"
"127093"	"it"	"continues"	" But, it continues, that is ``insufficient to maintain body weight in adults in the recommended body mass index range ... and achieve all the identified health benefits fully.'' </P> "	"nyt_eng_200210.gz"
"127291"	"he"	"continues"	" The right direction, he continues, starts with knowing the details of President Bush's intelligence briefings before Sept. 11. But that information was recently ruled by the CIA director to be classified: national security. </P> "	"nyt_eng_200210.gz"
"129388"	"he"	"continues"	" In the song, he asks his mother, ``Remember when Ronnie died, and you wished it was me?'' (Ronnie Polkingharn was an uncle who committed suicide.) Then, he continues, with words aimed to strike at any mother's heart: ``Hailie's getting so big now. You should see her, she's beautiful. But you'll never see her. She won't even be at your funeral.'' </P> "	"nyt_eng_200210.gz"
"129442"	"he"	"continues"	" In the song, he asks his mother, ``Remember when Ronnie died, and you wished it was me?'' (Ronnie Polkingharn was an uncle who committed suicide.) Then, he continues, with words aimed to strike at any mother's heart: ``Hailie's getting so big now. You should see her, she's beautiful. But you'll never see her. She won't even be at your funeral.'' </P> "	"nyt_eng_200210.gz"
"130887"	"he"	"continues"	" In emotionally charged situations, he continues, people react emotionally. </P> "	"nyt_eng_200211.gz"
"130989"	"he"	"continues"	" In emotionally charged situations, he continues, people react emotionally. </P> "	"nyt_eng_200211.gz"
"133274"	"she"	"continues"	" In the next galaxy, she continues, ``certain planets will have true/blue skies and drinking water.'' </P> "	"nyt_eng_200212.gz"
"138422"	"he"	"continues"	" Renee Zellweger and Ewan McGregor mirror Doris Day and Rock Hudson in Peyton Reed's buoyant homage to the brightly colored and totally ridiculous romantic comedies of the late 1950s and early '60s. Author of an explosive feminist best seller, Barbara Novak ( Zellweger) crosses swords with a cad of a gossip columnist, Catcher Block ( McGregor). ``The best moments have a glorious, hectic artificiality,'' A.O. Scott wrote in The New York Times. But, he continues, as it ``tweaks the attitudes and behaviors of the past, `Down With Love' is careful to uphold the right-thinking norms of the present, denying the audience the pleasures of subversion and satire.'' </P> "	"nyt_eng_200310.gz"
"140198"	"she"	"continues"	" As an afterthought, she continues, But that's OK because I eat broccoli or spinach every day, too. </P> "	"nyt_eng_200407.gz"
"141065"	"she"	"continues"	" The book was a complex endeavor, she continues, because it includes so much anthropology -- the origins of the food, eating customs, food lore, personal stories, ancient recipes, meanings of words, Olympic stories, Greek proverbs and more. </P> "	"nyt_eng_200408.gz"
"142068"	"he"	"continues"	" Pro football never caught on there, he continues, because the rules of the sport were too complicated. In general, the state is a barbaric slice of life. </P> "	"nyt_eng_200408.gz"
"145937"	"he"	"continues"	" There's this great thing magicians do, where they force a card, he says. They get you to pick the card they want. Once a magician can do that, he continues, you can paint that five of diamonds on the side of a building or tattoo it on your arm, whatever you want. I look at stories that way. There's that one moment where you want to control the audience, make them believe as much as possible in a certain reality. Then, when you make the reveal, the point when the audience's understanding of the situation is overturned, you can do it with a flourish. </P> "	"nyt_eng_200411.gz"
"166110"	"he"	"continues"	" Since the project was announced, he continues, there has been nothing concrete to show for all the meetings and studies and design plans. </P> "	"nyt_eng_200605.gz"
"166112"	"he"	"continues"	" Imagine, he continues, a time when audiences eagerly awaited the latest from Cole Porter and the Gershwins. Now, the Man says, it's, 'Please, Elton John, must we continue this charade?' </P> "	"nyt_eng_200605.gz"
"168948"	"he"	"continues"	" Kids are smart, the employee says. An elf complaining, slacking off to the side -- that isn't elfin. And, he continues, if this isn't the real elf, maybe this isn't the real Santa and maybe my list isn't going to get to the real guy. </P> "	"nyt_eng_200607.gz"
"170040"	"it"	"continues"	" The solemnity does not last long, or rather, it continues, but only as a whispered bass line in a song whose dominant strands blare, tickle, lilt and, above all, exhilarate. </P> "	"nyt_eng_200608.gz"
"172077"	"it"	"continues"	" Because sheltered coastlines do not typically present long stretches of relatively uniform landscape, the way ocean beaches do, they are more likely to be regulated piecemeal, the report says. While one or two seawalls or bulkheads, installed here and there, may have relatively little effect, it continues, the construction of many structures in relative close proximity to each other can destroy or strikingly alter habitats. </P> "	"nyt_eng_200610.gz"
