"pronoun"	"verb"	"context"	"filename"
"148501"	"he"	"continued"	" Just to make a deal based strictly on stocks, he continued, might not be a good deal for Federated. To buy it for cash and stock -- to add more debt to Federated after Terry has worked so hard over the last three years to reduce it, and to create a national brand in Macy's -- is questionable, he said. </P> </TEXT> </DOC> <DOC id=NYT_ENG_20050120.0207 type=story > <HEADLINE> BEING ON TOP IS NO LONGER TOP PRIORITY FOR DUVAL </HEADLINE> <TEXT> "	"nyt_eng_200501.gz"
"149482"	"he"	"continued"	" I'd been concerned about the prevalence of ((bull)), he continued, and the lack of concern for truth and respect for truth that it represented. </P> "	"nyt_eng_200502.gz"
"150200"	"he"	"continued"	" Still, he continued, 10 weeks is a long time in politics. It's not a slam dunk for Villaraigosa, Sonenshein said How many of us wrote off Hahn in the primary? It may not be as engaging as the first race; rematches rarely are. But in some ways it will be a more illuminating race than the last time because the public knows them both much, much better this time. </P> "	"nyt_eng_200503.gz"
"150282"	"he"	"continued"	" I keep thinking that I'll be scrounging for change soon enough, he said. I feel like a Russian grandma. Still, he continued, even though this is a creaky place that is constantly at risk, I really do love it. I almost feel like the building likes me too. Things are better not just for me but for the building. We have reliable heat. I dealt with the ceiling and the pigeon poo. </P> "	"nyt_eng_200503.gz"
"150408"	"he"	"continued"	" In Fallujah, he continued, six Iraqi Army battalions and two security battalions that arrived after November's battle are functioning so well that the Marines have been able to reduce their presence to two battalions from four and turn over more security duties to the Iraqis. </P> "	"nyt_eng_200503.gz"
"150418"	"he"	"continued"	" In Fallujah, he continued, six Iraqi Army battalions and two security battalions that arrived after November's battle are functioning so well that the Marines have been able to reduce their presence to two battalions from four. </P> </TEXT> </DOC> <DOC id=NYT_ENG_20050318.0222 type=story > <HEADLINE> FIRMS MAKE MESSAGING PICTURES MUCH EASIER </HEADLINE> <TEXT> "	"nyt_eng_200503.gz"
"150582"	"he"	"continued"	" Romney began his own remarks on a self-deprecating note: It's great to be here in Iowa this morning. Then feigning a slip-up, he continued, Oops. Wrong speech. Sorry about that. </P> "	"nyt_eng_200503.gz"
"151095"	"he"	"continued"	" Bodden (pronounced BEAU-den) said in a recent telephone interview from his home in Los Angeles that before last summer, I was what we call a working headliner: I was closing clubs, but people didn't necessarily know who I was. Now, he continued, places are selling out, and they're coming to see me because they know who I am. </P> "	"nyt_eng_200503.gz"
"152162"	"he"	"continued"	" For me, geography is the summit of human existence. It dictates the culture, it contains the history of how human beings actually recreated existence depending on the environment. In the United States, he continued, geography is 'What is the capital of California?' and once they say that, they think they know the world. </P> 	nyt_eng_200504.gz
, I mean,	 The way we were taught geography, it is what made us so confident in the critical assessment of other nations. We know them, I mean, you don't know them all the way, but we know them in a way that is fundamental to the relationship of humanity to the natural environment. </P> "	"nyt_eng_200504.gz"
"152238"	"she"	"continued"	" The thing they would pay extra for, she continued, was location, because when you have location, you can save yourself money with transportation. The final ingredient was design. People like a little more customization in the hotels that they stay at, and some uniqueness. </P> "	"nyt_eng_200505.gz"
"152651"	"he"	"continued"	" The horror touches the limit of our comprehension, Thierse said. This memorial acts on the limits of our comprehension. It will serve, he continued, as a place of memory for future generations, helping them to face up to the incomprehensible facts. </P> "	"nyt_eng_200505.gz"
"152657"	"he"	"continued"	" The horror touches the limit of our comprehension, Thierse said. This memorial acts on the limits of our comprehension. It will serve, he continued, as a place of memory for future generations, helping them to face up to the incomprehensible facts. </P> "	"nyt_eng_200505.gz"
"152911"	"he"	"continued"	" It is particularly important, he continued, for someone who has the capacity to put some words together and the capacity to contribute. Certainly, I've been around it longer than Arnold ... and this is my home state. </P> "	"nyt_eng_200505.gz"
"153204"	"he"	"continued"	" The ending to the evidence in this case could not have been more helpful to the prosecution, Smith said. The jury, he continued, is going to have a four-day weekend to think about this video. </P> "	"nyt_eng_200505.gz"
"153208"	"he"	"continued"	" The ending to the evidence in this case could not have been more helpful to the prosecution, Smith said. The jury, he continued, is going to have a four-day weekend to think about this video. </P> "	"nyt_eng_200505.gz"
"153287"	"he"	"continued"	" I don't see anyone undoing what they've done in combination with Israeli governments, he continued, which is an annexation of land that goes against a viable state for the Palestinians. </P> "	"nyt_eng_200505.gz"
"153306"	"he"	"continued"	" I think for the Fed to be an 'arbiter of security speculation or values' is neither desirable nor feasible, said Ben S. Bernanke, a Fed governor, in late 2002. Bernanke said some leading economists had warned that stock prices were unsustainably high in 1997, when in fact stocks continued to rise for another three years. If the Fed had tried to prevent stocks from rising in the last half of the 1990s, he continued, it would have choked off growth and perhaps prevented the big increases in productivity that occurred. </P> "	"nyt_eng_200505.gz"
"153307"	"he"	"continued"	" Ferguson, who looked at the experiences of more than a dozen countries, said there appeared to be little link between growth in the supply of money and peaks in the stock market. But, he continued, there was a much closer correlation between growth in the money supply and peaks in the real estate market. </P> "	"nyt_eng_200505.gz"
"153428"	"he"	"continued"	" European soldiers, Fischer said, answering the question about who dies for Europe. European soldiers are facing danger in Afghanistan, Bosnia and Kosovo, he continued, speaking at a forum at the American Academy in Berlin. They are there as members of national contingents, but they are serving a wider interest -- Europe's. </P> "	"nyt_eng_200506.gz"
"153829"	"he"	"continued"	" A secondary goal, he continued, is to encourage the role of private space enthusiasts and commercial companies in exploration. </P> "	"nyt_eng_200506.gz"
"153970"	"he"	"continued"	" Lee said FERC officials routinely speak before industry gatherings. However, he continued, the wording of the invitation to the Carmelo's party suggests that the event is something other than a routine reception. </P> "	"nyt_eng_200506.gz"
"154119"	"he"	"continued"	" Referring to the two cultural groups, he continued, They have to do that, or they will not be at the memorial site -- to the extent that I have the ability to do that. As governor, Pataki appoints members to key boards that oversee ground zero's redevelopment, and, after 12 years in office, he almost certainly has the allies and the clout to change course and block cultural institutions from the site. </P> "	"nyt_eng_200506.gz"
"155674"	"she"	"continued"	" It is a strange feeling when you're on a date and your waitress is like, 'I love you,' Klein said. Once, she continued, a waitress recognized her from her blog and then proceeded to speak to her escort. I wouldn't let her go, the waitress advised. </P> "	"nyt_eng_200507.gz"
"155690"	"he"	"continued"	" I don't want to make this a personality issue; I want to make it a philosophical view on what the role of government is, Corzine said on Monday at a news conference at the State House in Trenton. And that view, he continued, comes not from guilt by association necessarily, but rather from the people that you embrace as those who've set the ideological tent for your campaign. </P> "	"nyt_eng_200507.gz"
"157521"	"he"	"continued"	" Besides, he continued, the field of science includes a bunch of people with strong egos and God complexes. That sounds like rock 'n' roll to me. </P> </TEXT> </DOC> <DOC id=NYT_ENG_20050907.0318 type=story > <HEADLINE> SWISS SINGLE OUT 4 IN OIL-FOR-FOOD CASE </HEADLINE> <TEXT> "	"nyt_eng_200509.gz"
"158357"	"he"	"continued"	" It's all words, that's all the law is, Scott Turow, a lawyer and the author of Presumed Innocent and other novels, said when asked to speculate on reasons for the proliferation of law-related blogs, sometimes called blawgs. When people think of law, he continued, You think of jails and marshals and corporate executives. But the reality is, that's what it is -- it's all words, and lawyers are verbal people, both in terms of the written stuff and the spoken stuff. </P> "	"nyt_eng_200510.gz"
"158358"	"he"	"continued"	" Lawyers may also find some of their day-to-day tasks unrewarding, he continued, and blogging offers a way to wield more influence in discussions of topics that they care about -- especially politics. The law is a business that attracts a lot of people who have quite a bit of ability and ambition, he said. For many of them, their law practice doesn't fully satisfy that desire to play a part in the world. </P> "	"nyt_eng_200510.gz"
"158751"	"she"	"continued"	" Jamie Zuieback, a spokeswoman for Immigration and Customs Enforcement who read the script and visited the set, said, There is a certain amount of dramatic license -- we like to call it feasible fiction. But, she continued, in terms of looking at this type of case, it's a fairly accurate portrayal of the complexity of the types of cases we see. </P> "	"nyt_eng_200510.gz"
"159063"	"he"	"continued"	" The current increase in greenhouse gases, he continued, is similar to past natural changes that profoundly altered the world. </P> "	"nyt_eng_200510.gz"
"159068"	"he"	"continued"	" The current increase in greenhouse gases, he continued, is similar to past natural changes that profoundly altered the world. </P> "	"nyt_eng_200510.gz"
"159073"	"he"	"continued"	" The current increase in greenhouse gases, he continued, is similar to past natural changes that profoundly altered the world. </P> "	"nyt_eng_200510.gz"
"159077"	"he"	"continued"	" The current increase in greenhouse gases, he continued, is similar to past natural changes that profoundly altered the world. </P> "	"nyt_eng_200510.gz"
"159204"	"he"	"continued"	" These were, he continued, people who believed that it was their religious duty to take down the World Trade Center. </P> "	"nyt_eng_200510.gz"
"159755"	"he"	"continued"	" Masood Khan, the chairman of the working group and the Pakistani representative in Geneva, said the process of re-examining government involvement in the Internet would persuade Icann officials to take the new forum seriously. The forum, he continued, is free to take up any Internet issue, whether cybercrime, spam, freedom of expression and multilingualism -- even domain-name address questions. </P> "	"nyt_eng_200511.gz"
"160432"	"he"	"continued"	" I'm sort of one of those green people at heart, Freeman says, explaining his environmental interest in biodiesel. And looking at, over the years, the fact that what we're doing is bleeding ourselves dry with the use of fossil fuels . . . . Alternative energy, he continued, can't be ignored. </P> "	"nyt_eng_200512.gz"
"160569"	"he"	"continued"	" Despite some disarmament, he continued, the existence of 27,000 nuclear warheads in various hands around the world still hold the prospect of the devastation of entire nations in a matter of minutes. </P> "	"nyt_eng_200512.gz"
"160576"	"he"	"continued"	" Despite some disarmament, he continued, the existence of 27,000 nuclear warheads in various hands around the world still hold the prospect of the devastation of entire nations in a matter of minutes. </P> "	"nyt_eng_200512.gz"
"161231"	"she"	"continued"	" Looking good and feeling comfortable in a T-shirt or swimsuit mattered to me, she said in an article in The American Journal of Nursing that she wrote with Anne E. Belcher, now at Johns Hopkins School of Nursing. But, she continued, putting on and taking off the external prostheses didn't appeal to me. </P> "	"nyt_eng_200601.gz"
"162358"	"she"	"continued"	" Wasserstein's abundant gift for comedy and her plays' popularity disguised the more serious ambitions underpinning her writing. My work is often thought of as lightweight commercial comedy, she told The Paris Review in 1997, and I have always thought, No, you don't understand: This is in fact a political act. 'The Sisters Rosensweig' had the largest advance in Broadway history, for a play (not a musical). Therefore, she continued, nobody is going to turn down a play on Broadway because a woman wrote it or because it's about women. When Wasserstein won the best-play Tony for Heidi Chronicles, it was the first time a woman had won the prize solo. </P> "	"nyt_eng_200601.gz"
"163304"	"he"	"continued"	" The objective, he continued, was to build seven nuclear fission devices, considered the minimum for testing purposes and for the maintenance of a credible deterrent capability. </P> "	"nyt_eng_200602.gz"
"163669"	"he"	"continued"	" During the first Senate debate on immigration, Judiciary Committee Chairman Arlen Specter, R-Pa., said he favors a citizenship track for the migrants. But, he continued, a bill to accomplish that would sink the chances of getting a comprehensive immigration measure through Congress. </P> "	"nyt_eng_200603.gz"
"164564"	"he"	"continued"	" The fact is that a wide variety of differing social situations can readily be imagined, giving rise to quite different social expectations, Roberts said. For example, he continued, a guest who came to celebrate an occupant's birthday, or one who had traveled some distance for a particular reason, might not readily turn away simply because of a roommate's objection. </P> "	"nyt_eng_200603.gz"
"164831"	"he"	"continued"	" But, he continued, I was supposed to fly a plane into the White House. </P> "	"nyt_eng_200603.gz"
"165010"	"he"	"continued"	" The policy, which details the role of those who release information to the public directly or through the news media, ensures that NASA scientists and engineers are free to discuss their work in public and state their opinions, Griffin said. When stating a personal opinion, he continued, they should make clear that they are speaking for themselves and not for the agency. </P> "	"nyt_eng_200603.gz"
"165900"	"he"	"continued"	" Others are not so sanguine. J.B. Haab, an avid rock climber from Santa Fe, is unhappy about the prospect of diminished opportunities. Ideally I'd like to take a road trip and get out of here for the summer, he said. Though he and other climbers would probably try to head to more northerly natural crags when they could, he continued, chances are you'll find me, and a lot of others, on the walls at the indoor rock gyms. </P> "	"nyt_eng_200604.gz"
"165913"	"he"	"continued"	" Before the verdict Thursday, both sides delivered their closing arguments. The youthful prosecutor, Artie McConnell, allowed that it would be foolish of him to cross swords with a veteran civil liberties lawyer like Siegel on the First Amendment. Luckily for me, he said, I don't have to, because that's not what this case is about. The case, he continued, was about breaking the law. These defendants do not get a pass for who they are, no matter how noble their cause may be, he said. </P> "	"nyt_eng_200604.gz"
"165991"	"he"	"continued"	" Rodney A. Smolla, the dean of the University of Richmond law school, took a middle ground. He said the existing laws were ambiguous but that in theory it could be constitutional to make receiving classified information a crime. However, he continued, the First Amendment may protect newspapers exposing wrongdoing by the government. </P> "	"nyt_eng_200604.gz"
"165993"	"they"	"continued"	" Prosecution under the espionage laws of an actual member of the press for publishing classified information leaked to it by a government source would raise legitimate and serious issues and would not be undertaken lightly, the papers said. Indeed, they continued, the fact that there has never been such a prosecution speaks for itself. </P> "	"nyt_eng_200604.gz"
"166206"	"she"	"continued"	" But, she continued, It's not fair for us to have no voice in this big decision, this critical decision. </P> "	"nyt_eng_200605.gz"
"166388"	"he"	"continued"	" But, he continued, the U.S. Court of Appeals for the Federal Circuit, a specialized court here that handles patent appeals, was also in error for the analysis it applied when it overturned the district court's denial of the injunction. The appeals court invoked what it called the general rule that a permanent injunction will issue once infringement and validity have been adjudged. </P> "	"nyt_eng_200605.gz"
"167146"	"he"	"continued"	" To hold otherwise, he continued, would be to give employees a right to perform their jobs however they see fit, as a matter of constitutional law. It would commit state and federal courts to a new, permanent, and intrusive role of overseeing internal communications in government workplaces, Kennedy continued. </P> "	"nyt_eng_200605.gz"
"167249"	"he"	"continued"	" Compelling the reporters to testify, he continued, would have an incalculable chilling effect on the press, and would be a waste of government and taxpayer resources. </P> "	"nyt_eng_200606.gz"
"167626"	"she"	"continued"	" Oh, no, replied Mrs. Roach (Texas Christian University, 1951). I'm a total dinosaur. They did away with diagramming, but I held out. I was the last to teach it. Nowadays, she continued, if it's not on the TAKS, it doesn't get taught. She illustrated her point with an anecdote: I was tutoring a brilliant young girl who wanted to do a paper on a building she had visited in China, only to be told by her teacher: 'No, it's not on the test.' China is not on the test, but we need to know about China. </P> 	nyt_eng_200606.gz
, he says,	 Goldstein is hard to miss during Heat and Mavericks media sessions during the Finals with his wild, shoulder-length frizzy hair and bright outfits. He's friendly with many players and coaches, so much so, he says, that at one game in Miami, Shaquille O'Neal snatched his hat and put it on. He and Pat Riley enjoyed some give-and-take during one interview session, gaining quizzical looks from reporters. </P> 	nyt_eng_200606.gz
, he said,	 Gilbert Tovar, who runs Lindberg Pharmacy in McAllen, said he had expected the problems to end after May 15, the deadline for people to enroll. But, he said, the logistical nightmare continues because dual-eligible beneficiaries -- those eligible for both Medicare and Medicaid -- can switch plans every month. </P> 	nyt_eng_200606.gz
, they were,	 Proud, they were, to wear a plastic Viking helmet, and prouder still to wear the blow-up hand and hat that bore the blue and yellow colors of their land. </P> 	nyt_eng_200606.gz
, he said,	 Ermias Tezera, a 32-year-old engineer born in Ethiopia, said he still plays soccer. Most of the guys here, he said, play in local competitions. </P> 	nyt_eng_200606.gz
, he said,	 When he was a precocious 10-year-old in Palmetto, Fla., Milledge loved to watch Rickey Henderson play. Subconsciously, he said, Henderson's passion and energy resonated, and he incorporated that into his style. </P> 	nyt_eng_200606.gz
, he said,	 Four years from now, he said, several other leading Democrats, including Los Angeles Mayor Antonio Villaraigosa, who backed Proposition 82, could be vying for the governorship. </P> 	nyt_eng_200606.gz
, he said,	 Even though statistics show the new team approach is working, he said, the county can't afford the staff to do more of it. </P> 	nyt_eng_200606.gz
, he said,	 Dickstein, the tribal attorney, acknowledged that further expansion carries risks. If tribes push too far, he said, the state could move toward approving commercial gambling statewide. </P> 	nyt_eng_200606.gz
, he said,	 He was a feminist who strongly believed in a woman's right to choose. In a statement he wrote about modern world affairs for his 50th reunion at Harvard College, he said, There's hope for the future. But it probably requires a woman president and a female majority of Congress. </P> 	nyt_eng_200606.gz
, he insisted,	 The evaluation of Helton should start now, he insisted, since the first baseman has eclipsed the 100 at-bat threshold (114) since coming back. </P> 	nyt_eng_200606.gz
, she said,	 Although his intentions may be very honorable, he should really think through the potential harm to the patient and those family members, said Nancy Achin Audesse, the board's executive director. By prescribing drugs for a patient's spouse, she said, Hoffmann is purposely creating inaccurate medical records, which could put a person at risk if that information was used by a doctor to make a medical decision. He could also be breaking several state laws, including writing a false prescription, insurance fraud, and larceny. </P> 	nyt_eng_200606.gz
, he said,	 With regard to insurance company restrictions, he said, It's becoming increasingly clear to me that the system is badly broken. A lot of my colleagues are demoralized, angry, and frustrated. Rather than ... moan over late-night coffee in the corridors of the hospital, it's time to convert our dedication to our patients into a more constructive stance. </P> 	nyt_eng_200606.gz
, he said,	 In the Lunesta case, Hoffmann said, the patient is a recovering alcoholic and her family's primary wage earner. Her inability to sleep could cause her to start drinking again, he said, so he prescribed the sleeping pills. In the past, he has lost appeals with insurance companies over their caps on Lunesta usage, Hoffmann said, and he worried that the woman's health could decline while he navigated the bureaucracy. The patient decided not to fill the prescription in her husband's name after learning that it might cause problems for her doctor, Hoffmann said. </P> 	nyt_eng_200606.gz
, he said,	 Caplan said Hoffmann's actions are not unusual in the medical community. For instance, he said, doctors sometimes engage in upcoding - documenting a diagnosis that is more serious than the patient's actual condition - if they believe a hospital stay should be extended. </P> 	nyt_eng_200606.gz
, he said,	 The session was planned, he said, before the killing on Wednesday of Abu Musab al-Zarqawi, the leader of al-Qaida in Mesopotamia, but Bush has made clear he thinks al-Zarqawi's elimination could help turn the tide. </P> 	nyt_eng_200606.gz
, he said,	 The cost to satisfy those needs, he said, could run to as much as $2 billion a year for 10 years, requiring substantial foreign investment. I will ask the government to correct the budget, and if it's possible to add something else, al-Wahid said. </P> </TEXT> </DOC> <DOC id=NYT_ENG_20060610.0211 type=story > <HEADLINE> MADDON TO GET PIECES IN PLACES </HEADLINE> <TEXT> 	nyt_eng_200606.gz
, he quipped,	 A Tatum quote from that Open has lived on. Asked if the USGA was trying to embarrass the best players in the world, he quipped, We're trying to identify them. </P> 	nyt_eng_200606.gz
, he says,	 And, he says, he's fine with that. Which might seem surprising. But not to those who are familiar with Hamilton. </P> 	nyt_eng_200606.gz
, it said,	 One Hatch piece described Kelly's law firm as a union-busting practice that represented employers in union issues. Kelley, it said, had pushed for stadiums in the last session and was a member of the Republican Lite Democratic Leadership Council. </P> 	nyt_eng_200606.gz
, he said,	 The greatest threat from choppy water, he said, is that the boats can be in danger of swamping if they take water over the side. </P> 	nyt_eng_200606.gz
, he said,	 Nieblas, the Los Angeles immigration lawyer, is not nearly so generous in his comments about notarios. He estimates that he meets with as many as 20 people a month who have shown up in his office after an immigration consultant has botched a case through incompetence or malfeasance. If it were up to him, he said, he would outlaw immigration consultants altogether. </P> 	nyt_eng_200606.gz
, he said,	 The undocumented are not always on the losing end of immigration schemes. In Chinatown in San Francisco, for instance, an immigrant can spend $20,000 to $40,000 over six to seven years fighting to secure a green card, said Steve W. Baughman, a local immigration lawyer. Alternatively, he said, the same person can find an unscrupulous consultant who, for roughly $5,000, will teach you how to lie and cheat your way into a bogus asylum claim. </P> 	nyt_eng_200606.gz
, she said,	 The San Francisco district attorney's office will vigorously prosecute any complaints we receive about immigration consultants, said an assistant district attorney, June Cravett. Her office, she said, is trying to spread the word that it offers a haven for illegal immigrants who feel that they have been fleeced by a scam artist. </P> 	nyt_eng_200606.gz
, you know,	 By the time that game came around, we were struggling as far as numbers were concerned, so we didn't release him, said Nicol. We have to worry about ourselves. So I thought it was a wee bit selfish of them, you know, because at the end of the day, we're all playing for the same reason. </P> 	nyt_eng_200606.gz
, you know,	 The Heat must do something tonight. Shaq must take more than 11 shots. They must increase his, you know, touches. </P> 	nyt_eng_200606.gz
, you say,	 For one thing, Dallas employed a fairly constant double-team strategy. Well, you say, doesn't everyone? You'd be surprised. </P> 	nyt_eng_200606.gz
, you know,	 We've just got to stick to the script, he says. You know, we've been an inside-out team most of the year, especially in the postseason. So [if] they are going to double-team like that, I would like to get it a lot and keep everybody involved. That's what we did in the first half and then we just made a lot of, you know, mental errors. </P> "	"nyt_eng_200606.gz"
"167721"	"he"	"continued"	" Yet, he continued, the Supreme Court has repeatedly held that Congress and the executive branch, in exercising their broad power over naturalization and immigration, can make rules that would be unacceptable if applied to U.S. citizens. </P> "	"nyt_eng_200606.gz"
"168249"	"he"	"continued"	" Allied with that, he continued, is the growth spurt in city center San Francisco hotels since the late '80s: The St. Regis, Four Seasons, Ritz-Carlton, the Marriott, the W, the Vitale. We have added thousands of hotel rooms over the years; we have 18,000 rooms within a 15-minute walk of the convention center. </P> "	"nyt_eng_200606.gz"
"168867"	"she"	"continued"	" Stanescu, who is living in New York and is director of international exchange at Lark, describes the writers in their 20s as having a new style, rediscovering writing in their own terms. Playwrights in their 30s, like herself, she continued, write about identity, about living in two worlds. </P> "	"nyt_eng_200607.gz"
"169036"	"he"	"continued"	" Sprint's management is neither executing well nor exhibiting any capital discipline, Halpern wrote in a note to investors. Sprint Nextel, he continued, has become a show-me company. </P> "	"nyt_eng_200608.gz"
