"pronoun"	"verb"	"context"	"filename"
"100461"	"he"	"fears"	" He has found only two. Of the others, he fears, ``They're all gone.'' </P> "	"nyt_eng_200111.gz"
"106143"	"he"	"fears"	" Navalkar is opposed to the proliferation of Western clothes; soon, he fears, Indian women will have forgotten how to wear the traditional sari. He is also against the proliferation of restaurants, for fear they will deprive long-married couples of the one thing they have to talk about every day _ shopping for fish and cooking. </P> "	"nyt_eng_200202.gz"
"106373"	"he"	"fears"	" The very existence of the plan conflicts with a basic position of Sharon: He has repeatedly said he would not negotiate while violence continues. To do so, he fears, would be to reward Palestinians for Israeli lives lost in the 16-month conflict. </P> "	"nyt_eng_200202.gz"
"109884"	"he"	"fears"	" To help remedy this lack, Kass refers in his writings to the soul, a word he uses in a nontheological sense to mean that a living organism, even a bacterium, is not just a collection of molecules but a thing with needs, awareness, desires and goal-directed activities. Because the technologists of biomedicine take so narrow a view of their subject matter, they propose remedies that will ultimately violate human nature, he fears, however attractive they may seem to some in the short term. ``We shouldn't kid ourselves that we might not wind up in a degraded place from a collection of free choices,'' he says. </P> "	"nyt_eng_200203.gz"
"111209"	"he"	"fears"	" Major increases in human longevity could also be disruptive, he fears, because ``life extension will wreak havoc with most existing age-graded hierarchies,'' postponing social change in countries with aging dictators and thwarting innovation in others. But the most serious threat to the stability of human societies is genetic engineering that might alter, by design or inadvertence, the special balance of contrarieties of human nature. Human nature, Fukuyama argues, ``is fundamental to our notions of justice, morality and the good life.'' </P> "	"nyt_eng_200204.gz"
"113149"	"she"	"fears"	" This, she fears, has happened to her son. </P> "	"nyt_eng_200204.gz"
"117288"	"she"	"fears"	" ``I feel like race is a really big issue,'' said Tiffany Taylor, who is black. Seeing Charlotte slip back into patterns of black and white schools is likely to lead to more racism, she fears, because it's easier to make assumptions about people you don't know. </P> "	"nyt_eng_200206.gz"
"117871"	"she"	"fears"	" But many in Congress are unconvinced that the plan would address the intelligence gaps that preceded Sept. 11, and Sen. Dianne Feinstein, D-Calif., said on Friday she would try to push Bush to go farther. She plans to introduce legislation to change the workings of the CIA, splitting the director's current broad responsibilities so that one person runs the CIA itself and another oversees all the government's many other intelligence operations, including the National Security Agency and the Defense Intelligence Agency. Otherwise, she fears, the new department will be better organized but not better warned. </P> "	"nyt_eng_200206.gz"
"119149"	"he"	"fears"	" ``The needs are higher than they have been in the past,'' said Bruce Vladeck, a professor of health policy at the Mount Sinai School of Medicine in New York. Without access to enough capital, many nonprofit hospitals, he fears, will focus only on projects that can demonstrate a financial return, like a new cardiology center. ``It's harder and harder to finance esoteric stuff that isn't profitable,'' he said, as well as basic services like pediatrics. </P> "	"nyt_eng_200206.gz"
"119270"	"it"	"fears"	" But the drug industry also has a powerful argument: adding a drug benefit directly to traditional Medicare, it fears, will lead inevitably to government price controls. And price controls, industry officials argue, will hurt the research that has created many wonder drugs in the past 10 years _ and raises the promise of future cures for diseases like Alzheimer's. </P> "	"nyt_eng_200206.gz"
"119271"	"it"	"fears"	" But the drug industry also has a powerful argument: adding a drug benefit directly to traditional Medicare, it fears, will lead inevitably to government price controls. And price controls, industry officials argue, will hurt the research that has created many wonder drugs in the past 10 years _ and raises the promise of future cures for diseases like Alzheimer's. </P> "	"nyt_eng_200206.gz"
"122438"	"he"	"fears"	" But such services are expensive over time. Kautz and others say achieving permanent results requires more than a year of antigoose sorties. Hanson estimates he spent $500, and isn't sure if he can afford it again. Already, Hanson says, a few brazen ones have returned. Soon, he fears, once again the goose will be loose. Corey Dade of the Globe staff can be reached at dade(at)globe.com.  </P> </TEXT> </DOC> <DOC id=NYT_ENG_20020814.0094 type=story > <HEADLINE> BISHOPS ARE BEHIND CURVE </HEADLINE> <DATELINE> 08-14-02 14:43:00EDT (BC-MCNAMARA-COLUMN-BOS) </DATELINE> <TEXT> "	"nyt_eng_200208.gz"
"122602"	"he"	"fears"	" But such services are expensive over time. Kautz and others say achieving permanent results requires more than a year of antigoose sorties. Hanson estimates he spent $500, and isn't sure if he can afford it again. Already, Hanson says, a few brazen ones have returned. Soon, he fears, once again the goose will be loose. Corey Dade of the Globe staff can be reached at dade(at)globe.com.  </P> </TEXT> </DOC> <DOC id=NYT_ENG_20020816.0049 type=story > <HEADLINE> CHINESE DEFECTOR, 12, TO SEEK ASYLUM IN US, LAWYER SAYS </HEADLINE> <DATELINE> 08-16-02 08:46:00EDT (BC-JIA-DEFECT-BOS) </DATELINE> <TEXT> "	"nyt_eng_200208.gz"
"125342"	"he"	"fears"	" That sounds reasonable, but all Palestinians, and some Israelis too, have come to believe that one of his main motives in giving the go-ahead to apparently poorly timed pre-emptive action is to pre-empt a prolonged cease-fire. This, he fears, might evolve into a situation where he was under pressure to make territorial concessions in return for peace. </P> "	"nyt_eng_200209.gz"
"153883"	"she"	"fears"	" A headache, she fears, is not far behind. </P> "	"nyt_eng_200506.gz"
"158174"	"he"	"fears"	" Already, businesses are finding it tougher to attract top talent because of home costs, said Mike Meidel, the county's economic development director. Soon, he fears, companies won't consider moving to Pinellas because their employees will be unable to find housing at a reasonable price. </P> "	"nyt_eng_200510.gz"
"165241"	"he"	"fears"	" More government protection for pilots, he fears, would just hurt him even more: Charter companies like Twin Jet, for whom he works, would locate in other countries. </P> "	"nyt_eng_200604.gz"
"169250"	"he"	"fears"	" Grader hopes some disaster relief funds will be spent not just to help fishermen, but to fix the Klamath River. Otherwise, he fears, more disaster declarations lie ahead. </P> "	"nyt_eng_200608.gz"
"170432"	"he"	"fears"	" That heroic story structure also happened, as Tolkin points out ominously, to suffice for an American national myth -- witness Horatio Alger, James Stewart or just the myth of the American little guy -- the myth of a hero with a sense of duty, honor, courage, righteousness and justice. But that too, he fears, is dead, and he pinpoints its demise on a spring day in 2004 when pictures of United States soldiers humiliating Iraqi prisoners circulated the globe. </P> "	"nyt_eng_200608.gz"
"171015"	"he"	"fears"	" Bob Hayes, president of the Medicare Rights Center in New York City, said Medicare has succeeded because it included both the rich and the poor. If the rich go elsewhere for coverage, he fears, support for the program will weaken and quality may go down. </P> "	"nyt_eng_200609.gz"
