"pronoun"	"verb"	"context"	"filename"
"24232"	"they"	"warn"	" ``Art saved me,'' he said. ``It has nothing to do with romantic ideas. It has to do with possible solutions to social problems _ gangs, barrio hopelessness and poverty.'' </P> </TEXT> </DOC> <DOC id=NYT_ENG_19950606.0247 type=advis > <DATELINE>  (BC-STATES-BUDGET THIS IS THE STATES NEWS SERVICE BUDGET FOR JUNE) </DATELINE> <TEXT> 6, 1995  IF YOU HAVE ANY QUESTIONS, PLEASE CALL US AT (202) 628-3100  ALABAMA -- RURAL. With threatened federal funding cutbacks for rural air and rail service, what are Alabama lawmakers doing to protect the state's interests? According to a spokesman for the Alabama Department of Transportation, ``When it's gone, it's gone.'' (Working). Weiner  ALASKA -- BOSNIA. Alaska's delegation react to U.S. involvement in the Bosnian war. (Possible). Stoddard  CALIFORNIA -- BONO. Rep. Sonny Bono, a freshman Republican and former entertainer, reacts to an attack by Senate Majority Leader and presidential candidate Bob Dole against entertainment industry values. (Working). Roberson  -- FLY. Experts comment on whether the genetically engineered ``homosexual'' behavior in fruit flies created by researchers at the National Institutes of Health can be used to control the fly populations. The Mediterranean and Mexican Fruit Flies could threaten billions of dollars of southern California crops. Roberson  -- TECHNOLOGY. Millions of dollars in technology grants flow into the Bay Area each year from the Commerce Department. That may soon end as congressional deficit hawks eye the program for elimination. Phinney  -- KIDS. San Francisco youths join a national environmental forum in Washington. Matthews  COLORADO -- JUDGES. Senate hearing on two Colorado judges -- Carlos Lucero from Alamosa and Wiley Daniel from Denver.  -- FDA. Two Denver CEO's come to DC to lobby their lawmakers for FDA reform. It's all part of a lobby day sponsored by medical device manufacturers. (Working). Angwin  CONNECTICUT -- KIDS. Is the environmental movement on the wane? No way, with kid activist Timothy Mack at the helm of the under-18 environmental movement in Connecticut. Lacey  FLORIDA -- TRAVEL. The U.S. Travel and Tourism Administration, Florida's number one industry, could be closed as part of Congressional budget balancing efforts. Granader  -- BLOCK. Former Secretary of Agriculture John Block says it's time to end Federal sugar subsidies in fairness to other commodities . Granader  IDAHO -- XXXX  ILLINOIS -- XXXX  INDIANA -- XXXX  IOWA -- FISH. Congress will attempt to convey a federal fish hatchery to the state of Iowa. Legislation to accomplish this is scheduled to be voted on Wednesday or Thursday by the House. (Working). Hazard  LOUISIANA -- LAND. Can Louisiana Democrat Rep. Billy Tauzin's controversial ``takings'' provision actually become law? The Clinton administration vows to veto a proposal that has already passed the House and is pending in the Senate. (Working). Stoddard  MAINE -- KIDS. Is the environmental movement on the wane? No way, with kid activist Anna Brown at the helm of the under-18 environmental movement in Maine. Lacey  MARYLAND -- Working on column. Angwin  MASSACHUSETTS -- FLAG. Sen. Edward M. Kennedy says that a proposed constitutional amendment prohibiting the desecration of the American flag establishes a dangerous precedent for stifling dissent. Greenberger  -- NTU. Rep. Peter I. Blute, R-Shrewsbury, ranked first in a controversial report ranking House members on their fiscal responsibility. Greenberger  MICHIGAN -- XXXX  MONTANA -- BEES. A University of Montana Professor Jerry Bromenshenk won a prestigious Smithsonian information technology award for work he has done with bees. Cohn  NEVADA -- CORPUS. Senate debates habeas corpus reform and terrorism. Hartman  NEW JERSEY -- NYT COLUMN. (Working). Selinger  NORTH CAROLINA -- XXXX  OHIO -- TAX. During the first 100 days of Congress, Ohio Democrats opened their wallets for more federal spending while Republicans tightened their belts, according to a report by a conservative watchdog group. Shilling  PENNSYLVANIA -- CHINA. Advocates of legislation to allow Chinese immigrants from the Golden Venture ship to seek asylum in this country predict the bill will pass the House this week. Foster  SOUTH CAROLINA -- XXXX  TENNESSEE -- XXXX  TEXAS -- XXXX  WASHINGTON -- XXXX  WISCONSIN -- Sen. Russell D. Feingold hears testimony on a proposal to criminalize flag desecration. Armas  WYOMING -- XXXX ---------------------------------------------------------------  THIS IS THE QUICK NIKKEI NEWS BUDGET FOR TUESDAY, JUNE 6, 1995  -- BIOTECHNOLOGY. Small-cap biotechnology stocks still have powerful rallying potential, portfolio managers say. And with several companies reporting important data in coming weeks, the rallies could come soon. Burns  -- TRUMP. Trump Hotels &AMP; Casino Resorts Inc. is hoping to sell 10 million shares of new stock late Tuesday. Investors say the issue will get priced at the low end of the price target because of concern about management abilities of the Donald. Brown  -- LOTUS. Analysts don't expect higher offer from IBM or others for Lotus Corporation. Donnelly  -- TRUCKING. Stocks are falling after Alex. Brown cut estimates on three firms, including Akron, Oh.-based Roadway Services, which announced it will report a quarterly loss. Fulman  -30- </TEXT> </DOC> <DOC id=NYT_ENG_19950606.0248 type=advis > <DATELINE>  (BC-HEARST-NEWS-BUDGET-1STLD-WRITETHRU-HNS) </DATELINE> <TEXT> For Wednesday, June 7, 1995 c.1995 Hearst News Service  The Hearst News Service has filed or will file the following stories for clients of the NYTimes News Service for Wednesday. If you have questions, contact Susie McBee at 202-298-6920 or Judy Holland at 202-298-6320.  EDS: Adds CLINTON-GOVERNORS, MIR-ASTRONAUT, GOP-CAMPAIGN, BKN-FINALS, BKN-COMMENTARY, BKN-ROCKETS-BENCH, AGASSI-LOSER and FRENCH-OPEN-COMMENTARY.  (Slug includes the HNS designation.)  WASHINGTON NEWS (``w'' category)  CLINTON-VETO (Washington) _ President Clinton prepares to recast his ``let's-make-a-deal'' presidency with his first veto. He has promised to reject a GOP-sponsored measure to slash current government spending by $16.4 billion, and the bill is due to arrive at the White House Tuesday. By STEWART M. POWELL.  JUSTICE-TOBACCO (Washington) _ The Justice Department announces a settlement with a major tobacco company to remove cigarette advertising signs from sports arenas in New York, San Francisco, Atlanta, New Orleans and elsewhere. Companies place their signs strategically so that they appear in televised sporting events. Justice says the practice circumvents the 1971 federal ban on broadcast tobacco ads. By DAN FREEDMAN.  GRAMM-VOTES (Washington) _ Texas Sen. Phil Gramm is out campaigning so much for the GOP presidential nomination that he now has the second worst voting record in the Senate, and he's missing many more votes than the other three GOP senators running for the office. By ELIZABETH SCHWINN.  NATIONAL NEWS (``a'' category)  CLINTON-GOVERNORS _ (Baltimore) President Clinton addresses the national governors' group. By GREG MCDONALD.  MIR-ASTRONAUT (Houston) _ Norm Thagard sets a new record for continuous stay in space by a U.S. astronaut as he passes the 84-day mark aboard the Russian space station. By MARK CARREAU.  POLITICS (``p'' category)  GOP-CAMPAIGN (Washington) _ Senate Majority Leader Bob Dole has strengthened his hold on the Republican presidential proceedings in early voting Iowa, but in New Hampshire, a powerful anti-Dole voice on Tuesday urged House Speaker Newt Gingrich to enter the race. By CRAGG HINES.  SPORTS (``s'' category)  BKN-FINALS (Orlando, Fla.) _ Advance on the NBA Finals between the Houston Rockets and Orlando Magic, which begins Wednesday night. By EDDIE SEFKO.  BKN-COMMENTARY (Orlando, Fla.) _ Commentary advancing the NBA Finals. By FRAN BLINEBURY.  BKN-ROCKETS-BENCH (Orlando, Fla.) _ When the season started, one of them was mired in the CBA and another wasn't even playing pro basketball. Another found his way to the Rockets via the CBA, Ireland and Puerto Rico. It is a diverse collection of talent that has made up the Rockets' bench this season. By JONATHAN FEIGEN.  AGASSI-LOSER (Paris) _ Andre Agassi's bid for a third consecutive Grand Slam Championship ends as he is upset in a quarterfinal match. By DALE ROBERTSON.  FRENCH-OPEN-COMMENTARY (Paris) _ Commentary on French Open tennis tournament. By DALE ROBERTSON.  INTERNATIONAL NEWS (``i'' category)  JAPAN-ECONOMY (Paris) _ already filed _ In proposing punitive trade sanctions against Japan, the Clinton administration may have targeted yesterday's economic rival, according to a number of experts. Japan, they warn, may be headed for an economic implosion comparable to America's 1929 crash. By BERNARD D. KAPLAN.  COMMENTARY (``k'' category)  MEANS-COLUMN (Washington) _ Ross Perot's conservative voters are still a potent election force, but the man himself is a joke. President Clinton would be wise not to join the GOP candidates in paying homage to Perot in August. Why kow-tow to a guy who demanded that voters turn Congress over to the Republicans last November? By MARIANNE MEANS. </TEXT> </DOC> <DOC id=NYT_ENG_19950606.0249 type=story > <HEADLINE> DIRECTOR CLAIMS OSHA SAVES LIVES AND DEFENDS PRACTICES </HEADLINE> <DATELINE>  (BC-OSHA-TOO-PICKY?-SPI) </DATELINE> <TEXT> "	"nyt_eng_199506.gz"
"24300"	"they"	"warn"	" ``We're back at the scene where the body was found, looking for more evidence, doing a thorough search to see if we missed anything,'' Rodriguez said. </P> </TEXT> </DOC> <DOC id=NYT_ENG_19950606.0560 type=advis > <DATELINE>  (BC-HEARST-NEWS-BUDGET-2NDLD-WRITETHRU-HNS) </DATELINE> <TEXT> For Wednesday, June 7, 1995 c.1995 Hearst News Service  The Hearst News Service has filed the following stories for clients of the NYTimes News Service for Wednesday. If you have questions, contact Susie McBee at 202-298-6920 or Judy Holland at 202-298-6320.  (Slug includes the HNS designation.)  WASHINGTON NEWS (``w'' category)  CLINTON-VETO (Washington) _ President Clinton prepared Tuesday to wield the first veto of his presidency, taking aim at a GOP-sponsored package of $16.4 billion in budget cuts. Clinton's promised veto _ expected as early as Wednesday _ is likely to signal a turning point in his relations with the first GOP-controlled Congress in 40 years and put a harder edge on a presidency that has been marked by compromise. By STEWART M. POWELL.  JUSTICE-TOBACCO (Washington) _ The Justice Department announces a settlement with a major tobacco company to remove cigarette advertising signs from sports arenas in New York, San Francisco, Atlanta, New Orleans and elsewhere. Companies place their signs strategically so that they appear in televised sporting events. Justice says the practice circumvents the 1971 federal ban on broadcast tobacco ads. By DAN FREEDMAN.  GRAMM-VOTES (Washington) _ Texas Sen. Phil Gramm is out campaigning so much for the GOP presidential nomination that he now has the second worst voting record in the Senate, and he's missing many more votes than the other three GOP senators running for the office. By ELIZABETH SCHWINN.  NATIONAL NEWS (``a'' category)  MIR-ASTRONAUT (Houston) _ Norm Thagard sets a new record for continuous stay in space by a U.S. astronaut as he passes the 84-day mark aboard the Russian space station. By MARK CARREAU.  POLITICS (``p'' category)  GOP-CAMPAIGN (Washington) _ Senate Majority Leader Bob Dole has strengthened his hold on the Republican presidential proceedings in early voting Iowa, but in New Hampshire, a powerful anti-Dole voice on Tuesday urged House Speaker Newt Gingrich to enter the race. By CRAGG HINES.  SPORTS (``s'' category)  BKN-FINALS (Orlando, Fla.) _ Advance on the NBA Finals between the Houston Rockets and Orlando Magic, which begins Wednesday night. By EDDIE SEFKO.  BKN-COMMENTARY (Orlando, Fla.) _ Commentary advancing the NBA Finals. By FRAN BLINEBURY.  AGASSI-LOSER (Paris) _ Andre Agassi's bid for a third consecutive Grand Slam Championship ends as he is upset in a quarterfinal match. By DALE ROBERTSON.  FRENCH-OPEN-COMMENTARY (Paris) _ Commentary on French Open tennis tournament. By DALE ROBERTSON.  INTERNATIONAL NEWS (``i'' category)  JAPAN-ECONOMY (Paris) _ In proposing punitive trade sanctions against Japan, the Clinton administration may have targeted yesterday's economic rival, according to a number of experts. Japan, they warn, may be headed for an economic implosion comparable to America's 1929 crash. By BERNARD D. KAPLAN.  COMMENTARY (``k'' category)  MEANS-COLUMN (Washington) _ Ross Perot's conservative voters are still a potent election force, but the man himself is a joke. President Clinton would be wise not to join the GOP candidates in paying homage to Perot in August. Why kow-tow to a guy who demanded that voters turn Congress over to the Republicans last November? By MARIANNE MEANS. </TEXT> </DOC> <DOC id=NYT_ENG_19950606.0561 type=story > <HEADLINE> IN CHICAGO, ((BU)(BU)A FAREWELL 1/3(BU)(BU)FROM CHIEF 1/3(BU)(BU)OF </HEADLINE> <DATELINE> CHICAGO (BC-CHICAGO-HOUSING-CHIEF-500&AMP;ADD-NYT) </DATELINE> <TEXT> "	"nyt_eng_199506.gz"
"44693"	"they"	"warn"	" But they are also couching their message to the industry in for-your-own-good terms. Sooner or later, they warn, the artificial world of quotas and government subsidies will be swept away by European Union deregulation and by satellite broadcasting outside French government control. So, they say, the movie industry must learn to compete or face extinction. </P> "	"nyt_eng_199601.gz"
"46481"	"they"	"warn"	" The temperature increase on the peninsula _ 5 to 10 times more than the worldwide increase _ could be a natural trend that will reverse itself, the researchers note in the journal Nature. But if Antarctic temperatures keep rising, they warn, other ice shelves on the 600-mile-long peninsula will melt. </P> "	"nyt_eng_199601.gz"
"53316"	"they"	"warn"	" Stamps and other organizers caution, however, that they do not intend to denigrate black men. Nor, they warn, do they intend to free white people of complicity in creating many of the intractable problems that African-Americans, especially young males, face. </P> "	"nyt_eng_199603.gz"
"53318"	"they"	"warn"	" Stamps and other organizers caution, however, that they do not intend to denigrate black men. Nor, they warn, do they intend to free white people of complicity in creating many of the intractable problems that African-Americans, especially young males, face. </P> "	"nyt_eng_199603.gz"
"61396"	"they"	"warn"	" A proposal to publish patent applications 18 months after they have been filed will, they warn, discourage inventors whose complex inventions often take years to win patent approval. They say that having an invention's ``recipe'' made public will destroy the value of the inventor's intellectual property and could also expose the invention to theft from competitors. </P> "	"nyt_eng_199606.gz"
"61595"	"they"	"warn"	" The 1993 vote, they warn, is a disaster in the making, unless modified. One recently floated idea would have kept some Council leaders in office until today's kindergarteners are ready for college. But it looked so much like a job-protection plan for incumbents that it faded quickly. </P> "	"nyt_eng_199606.gz"
"65739"	"they"	"warn"	" Moreover, they warn, combining the painkillers with antacids or popular acid-blocking pills does not protect against serious stomach complications and may even increase the danger. </P> "	"nyt_eng_199607.gz"
"66434"	"they"	"warn"	" This surge of history on television, touched off by Ken Burns' hugely successful PBS series on the Civil War six years ago, troubles many people who value more traditional approaches to learning. They worry that the public now looks more to television for ideas about the past than to books. Viewing is replacing reading, they warn, and what viewers see on a television screen is much less sophisticated than the history they encounter in print. </P> "	"nyt_eng_199607.gz"
"79741"	"they"	"warn"	" So their English is bound to be flawed, they warn, and I should make allowances. They relax when I tell them that I'm not perfect either, and that I don't use technical jargon when I write about grammar. </P> "	"nyt_eng_199612.gz"
"83002"	"they"	"warn"	" As the standoff continues into its third week with 74 hostages still held, government and business officials are holding fast to their assertion that the crisis will have only a short-term effect, if any, on Peru's economy. But that forecast, they warn, is based on a rapid, decisive solution to the crisis that ends with no deaths among the hostages. </P> "	"nyt_eng_199701.gz"
"83067"	"they"	"warn"	" As the standoff continues into its third week with 74 hostages still held, government and business officials are holding fast to their assertion that the crisis will have only a short-term effect, if any, on Peru's economy. But that forecast, they warn, is based on a rapid, decisive solution to the crisis that ends with no deaths among the hostages. </P> "	"nyt_eng_199701.gz"
"84079"	"they"	"warn"	" In truth, neither side in Hebron commands universal respect among its own people. Many Israelis revile the settlers as fanatics who distort Jewish and Zionist values and whose intransigence, they warn, may lead to a cataclysm of incalculable dimensions. And many Palestinians dismiss Hebron Arabs as little more than inflexible hardheads. Indeed, Palestinians tell Hebron jokes the way some Americans tell Cleveland jokes. </P> "	"nyt_eng_199701.gz"
"103122"	"they"	"warn"	" Since Sept. 11, some investigators say, pickpockets are increasingly taking advantage of the good will scattered across the city with a series of scams intended to prey on New Yorkers at their most vulnerable. And, they warn, the holiday season may make it worse. </P> "	"nyt_eng_200112.gz"
"122232"	"they"	"warn"	" Otherwise, they warn, Bush may face the same fate as his father, who was enormously popular after the Persian Gulf war but lost the 1992 election in large part because of voters' perceptions that he had lost control of the economy. </P> "	"nyt_eng_200208.gz"
"122246"	"they"	"warn"	" Otherwise, they warn, Bush may face the same fate as his father, who was enormously popular after the Persian Gulf war but lost the 1992 election in large part because of voters' perceptions that he had lost control of the economy. </P> "	"nyt_eng_200208.gz"
"130144"	"they"	"warn"	" Former commissioners, retired IRS executives and others who work closely with the agency say it needs a large infusion of money for law enforcement to reverse the wave of tax cheating, which, they warn, will only grow, especially among corporations and high-income individuals, so long as law enforcement is weak. </P> "	"nyt_eng_200211.gz"
"130148"	"they"	"warn"	" Former commissioners, retired IRS executives and others who work closely with the agency say it needs a large infusion of money for law enforcement to reverse the wave of tax cheating, which, they warn, will only grow, especially among corporations and high-income individuals, so long as law enforcement is weak. </P> "	"nyt_eng_200211.gz"
"137705"	"they"	"warn"	" Whenever they talk about the sun, sidewalk astronomers become serious. Looking at the sun through a telescope, they warn, is extremely dangerous. If done incorrectly, it can destroy t solar views in perfect safety,'' Kamiat said. Those filters, he said, always fit on the end of the telescope where the light enters, protecting the observer and the equipment from the blindingly hot, concentrated light of the sun. </P> "	"nyt_eng_200306.gz"
"138549"	"they"	"warn"	" But researchers are now warning that the world is in danger of loving cone snails to death. In a letter to the journal Science, three scientists say that collection practices for ornamental trade and medical research, coupled with habitat destruction through pollution and global climate change, pose an extinction threat to these animals. Without monitoring and controls on trade, they warn, many of the roughly 500 cone snail species could be lost before their value to humans is known. </P> "	"nyt_eng_200310.gz"
"143975"	"they"	"warn"	" No one denies the need for extraordinarily tight security in Afghanistan, especially for Karzai, who has escaped at least two assassination attempts. But allies in Kabul say that America would do well to act a little gentler, particularly as it presses the same NATO allies to come up with men, money and materiel for the tedious reconstruction work needed to stabilize Iraq and keep Afghanistan from unraveling into a dangerous narco-state. The private security forces, they warn, only breed resentment among allied soldiers engaged in the unglamorous work of peacekeeping -- not to speak of Afghans. </P> "	"nyt_eng_200410.gz"
"144818"	"they"	"warn"	" Bossidy, a Pittsfield, Mass. native and General Electric Co. veteran, took his clear-eyed, no-nonsense philosophy to the aerospace and manufacturing industries in the 1980s and '90s. And in this book, he and Charan argue that facing facts may be a leader's most important asset. But they maintain that too many top managers fail the test of intellectual honesty. And in an era of globalization and commoditization, they warn, unrealistic corporate behavior can be fatal. </P> "	"nyt_eng_200410.gz"
"146259"	"they"	"warn"	" New York City's version of the Big Dig is motivated by a threat like those made by professional sports teams seeking a plush new stadium. Either dig a deeper harbor, the world's biggest ship lines and terminal operators have bluntly told the Port Authority of New York and New Jersey, or the $100 billion a year in goods that move through New York Harbor will start shifting to other, deeper ports in North America. New York's channels, they warn, are too shallow for the ever-bigger freighters that are plying the seas. </P> "	"nyt_eng_200411.gz"
"147248"	"they"	"warn"	" Should that happen, Israel would confront a situation that some of its security hawks have recognized as intolerable. In the near future, they warn, Israeli Jews would become a minority in the land between the Mediterranean Sea and the Jordan River. Israelis would then face a fateful choice: to cease being a Jewish state or to cease being a democratic state. </P> "	"nyt_eng_200412.gz"
"151489"	"they"	"warn"	" Caribbean residents, they warn, should take heed from the deadly Asian tsunami that stunned the world and killed more than 170,000 people in December, because the very same forces are at work in their own backyards. </P> "	"nyt_eng_200504.gz"
"154845"	"they"	"warn"	" Other experts express concerns about different threats that, they warn, have gotten too little attention because such sites have not been targeted in the past. </P> "	"nyt_eng_200507.gz"
"155031"	"they"	"warn"	" As a result, they warn, less oil will be bought and sold on the free market, while more will be locked up by national interests. </P> "	"nyt_eng_200507.gz"
"161139"	"they"	"warn"	" But, they warn, the 383 billion gallons of water pumped so far from the Goldstrike mine alone -- enough to fill one of the midsize Finger Lakes of upstate New York -- may have already imposed its stamp on the region's future. </P> "	"nyt_eng_200512.gz"
"162770"	"they"	"warn"	" What's more, they warn, Bush's claim of such sweeping powers will hamstring future presidents, because Congress will seek to limit the scope of future resolutions. </P> "	"nyt_eng_200602.gz"
"166203"	"they"	"warn"	" Environmental groups are also angry, accusing local and federal officials of ignoring or circumventing their own regulations, long after the immediate emergency has ended. The same thing happened after Hurricane Betsy in 1965, they warn, and that dump ended up becoming a Superfund site. </P> "	"nyt_eng_200605.gz"
"167653"	"they"	"warn"	" And, they warn, the government may also begin to compile new and vast databases of information on every employable man, woman and teen. </P> "	"nyt_eng_200606.gz"
"169346"	"they"	"warn"	" The test of American willpower, Cheney and Bush have insisted, is in Baghdad, which explains why they stick to the language that it is the central front in the war on terrorism and domino that America cannot let fall. Defeat there, they warn, would give the jihadists a victory and empower them to move on to the next country -- maybe Pakistan, maybe Saudi Arabia, maybe Lebanon. </P> "	"nyt_eng_200608.gz"
"173950"	"they"	"warn"	" A few quick victories, such as reorganizing the nation's federal police forces, could go a long way in quieting his many critics. But a stumble out of the gate, they warn, and Calderon could see his job getting much more difficult. </P> "	"nyt_eng_200611.gz"
