"pronoun"	"verb"	"context"	"filename"
"111215"	"I"	"advised"	" I was not amused. With a hand on my good hip, I advised, ``Son, you can be quiet and finish your homework or you can determine the volume of dishwater in this sink for the next month.'' </P> "	"nyt_eng_200204.gz"
"114201"	"he"	"advised"	" Argument and counter-argument raged in Fang's mind. There was no chart to consult, no computer program to run. It was a gut call for Fang, who describes himself as conservative doctor. Pull Adriana from the trial, he told Winer. It wasn't urgent, he advised, but she should not receive any more Herceptin. </P> "	"nyt_eng_200204.gz"
"124329"	"she"	"advised"	" Material from wire services was used in this report. </P> </TEXT> </DOC> <DOC id=NYT_ENG_20020905.0251 type=advis > <HEADLINE> BEACHY KEEN: NOSTALGIA, STRONG GRAPHICS BIG DRAWS FOR SAND PAIL </HEADLINE> <DATELINE> 09-05-02 19:44:00EDT (BC-ANTIQUE-O-RAMA-HNS) </DATELINE> <TEXT> Sold in five-and-dimes, Victorian-era sand pails were made of tin _ colorful, smallish and cheap, barely expected to survive a season. Because they suffered dents and scratches and all the slings and arrows of outrageous fortune little tin toys are heir to, and because they rusted in the salt air and sea, early sand pails in mint condition are rare today. Collectors expect to pay from $50 to $1,500 for playthings that once cost pennies.  Nostalgia and a love of tin lithography drive the market for these collectibles, prompting not one but two new books: ``Beach Pails: Classic Toys of the Surf and Sand'' by Carole and Richard Smyth (Running Press, $24.95) and ``Sand Pail Encyclopedia: A Comprehensive Value Guide for Tin-Litho Sand Toys'' by Karen Horman and Polly Minick (Hobby House Press, $24.95).  In a phone interview from her New York home, Carole Smyth said there are quite a few collectors for the pails, herself included. ``People can't stop at one. Once you have one, you have to have more because the graphics are so beautiful.''  Minick, calling from St. Simons Island, Ga., said she and co-author Horman met on the Internet, both collectors, both bidding on eBay. Fortunately, Minick concentrates on early patriotic pails, mostly from 1870 to 1910; Horman collects the later character and Disney pails. The two collections meshed beautifully for their book, which features about 300 color photographs.  The earliest tin sand pails were small, soldered and finished in bright colors, some stenciled, some decorated freehand. Later, as the U.S. tin industry evolved, many toy firms, like George W. Brown and Co., Leo Schlesinger Inc. and Morton Converse, would begin producing tin buckets to be sold cheaply, often for just 10 cents.  Converse would become the largest pail maker in the 1890s, said Smyth, producing a million-plus pails and shovels a year. Though most toy makers didn't bother to sign the cheap toys until about the 1920s, many can be identified with a little experience.  The earliest tin pails were decorated by a technique called ``japanning,'' which used several layers of paint topped with lacquer. French pails often used a dyeing technique, less expensive but pretty. Some makers embossed their buckets, stamping patterns into the sheet tin before making the pail and painting it. Lithography introduced brilliant colors and the ability to do graphics in detail in the 1890s.  Early decoration was simple, often including the words ``sea side.'' Patriotic motifs during events like the Spanish American War and World War I were common and are very collectible today.  Many were meant to be beach souvenirs and bore the name of the town in which they were sold. In the 1920s-1940s, pails often featured kids playing; the 1930s was a big era for cartoon characters like Mickey Mouse and Snow White. Novelty pails with a double use became popular _ often with lids, they held candy, such as saltwater taffy, then could be used in the sand.  Among the most popular pails today are those produced by Ohio Art Co., featuring Disney characters, and J. Chein, known for tin toys. A charming 1930s J. Chein pail in brilliant hues and featuring the Three Little Pigs _ the wolf waits on one side of the bucket while, on the other, two piggies play in the sand and the third enjoys a swim _ sold recently for $276.99 on eBay. The next day, bidding for an early 1900s red, white and blue patriotic pail, a souvenir for Wildwood, N.J., ended at $761. Both prices are probably lower than would be paid in an antiques shop.  Prices have steadily climbed, said both authors, especially for fine and older pails in desirable motifs. Condition is critical in valuation.  For a pail to bring in top dollar, said Smyth, it would have to be in mint condition, with ``no dents, no rust, no holes and the bale or handle intact. The graphics would have to be stunning.'' Among top subjects: Coney Island and Atlantic City, Disney characters, Rosie O'Neill kewpies, images of a dirigible or early airplane or a teddy bear.  Smyth warns to buy with an eye toward quality and good condition. ``The less damage the better. Once it rusts you can't bring it back,'' she said. ``It's not like furniture that you can refinish.''  Still, some collectors don't mind a little damage. ``Some people still insist on buying really cruddy looking ones because they like the thought that a child played with it. They don't mind the condition problems.''  Ultimately, she advised, ``the best thing is to buy what you love and not for investment, because who knows what's a good investment nowadays. The joy of ownership is in the beholding.''  Smyth, with husband Richard, self-published an earlier value guide titled ``Pails by Comparison''; collectors wanting a copy can send $25 plus $4.50 shipping to her at Carole Smyth, P.O. Box 2068, Huntington, N.Y. or e-mail questions to carolesmyth(at)yahoo.com.  Minick, whose home and pail collection recently were featured in Victoria and Coastal Living magazines, said she first noticed the pails in the 1980s after her son decided to become a Marine. She came across a patriotic pail and it spoke to her.  A nationally recognized hooked rug artist and avid antiquer, Minick decided sand pails were the perfect thing to collect when she moved from Michigan to her new home on the Georgia coast.  XXX END OF STORY  $$$ </TEXT> </DOC> <DOC id=NYT_ENG_20020905.0252 type=story > <HEADLINE> WOODWARD DOESN'T DRAW TOP CONTENDERS ANYMORE </HEADLINE> <DATELINE> 09-05-02 19:45:00EDT (BC-RAC-WOODWARD-NYT) </DATELINE> <TEXT> "	"nyt_eng_200209.gz"
"128870"	"he"	"advised"	" Brecht had specific instructions for staging ``Ui.'' The show's pace, he advised, must be ``at top speed.'' And it should have ``obvious hark-backs to the Elizabethan Theater.'' </P> "	"nyt_eng_200210.gz"
"130682"	"she"	"advised"	" Should the child ask what ``dead'' means, she advised, ``Relate it to the withering of fresh flowers or leaves falling off trees.'' </P> "	"nyt_eng_200211.gz"
"130779"	"she"	"advised"	" Should the child ask what ``dead'' means, she advised, ``Relate it to the withering of fresh flowers or leaves falling off trees.'' </P> "	"nyt_eng_200211.gz"
"130878"	"she"	"advised"	" Should the child ask what ``dead'' means, she advised, ``Relate it to the withering of fresh flowers or leaves falling off trees.'' </P> "	"nyt_eng_200211.gz"
"130998"	"she"	"advised"	" Should the child ask what ``dead'' means, she advised, ``Relate it to the withering of fresh flowers or leaves falling off trees.'' </P> "	"nyt_eng_200211.gz"
"131109"	"she"	"advised"	" Should the child ask what ``dead'' means, she advised, ``Relate it to the withering of fresh flowers or leaves falling off trees.'' </P> "	"nyt_eng_200211.gz"
"139508"	"he"	"advised"	" With the increase in shopping choices and ease of use, the chances for harmful drug interactions will rise, said Mack of the Massachusetts College of Pharmacy. Keep track of the drugs you take and how they interact, he advised, and keep your doctor abreast of your self-medicating. </P> </TEXT> </DOC> <DOC id=NYT_ENG_20040702.0326 type=story > <HEADLINE> HOW TO MAKE A VINYL FAN SAY 'CD' </HEADLINE> <TEXT> "	"nyt_eng_200407.gz"
"146101"	"she"	"advised"	" This messianic ego is what allows Edna to practice cutting-edge caring, as she puts it, on her fans. Which means that those who don't want to risk being dragged into the spotlight had better buy seats in the balcony, home to what Edna fondly calls the paupers. Otherwise, you might wind up onstage like the young couple to whom Edna offered sexual counsel. (At crucial coital moments, she advised, they should always ask each other, What would Edna want us to do now?) </P> "	"nyt_eng_200411.gz"
"157104"	"he"	"advised"	" If they did stop using a daily preventive inhaler this summer, they should resume immediately, he advised, lest the first school-acquired cold land them in the hospital. </P> "	"nyt_eng_200508.gz"
"157537"	"he"	"advised"	" This habit triggered the high blood pressure, the doctor said, advising that he should take an hour each day for lunch. Make it the biggest meal of the day, he advised, and it should be tasty, cooked and slowly savored. </P> "	"nyt_eng_200509.gz"
"161093"	"he"	"advised"	" Then, he advised, focus on and reward effective contributions to the business's goals. </P> "	"nyt_eng_200512.gz"
"166082"	"they"	"advised"	" Many injuries are preventable, the researchers said. To begin with, they advised, children should be kept away from mowers. Those who operate them should consider wearing goggles, long pants and close-toed shoes. The authors also suggested better safety training. </P> "	"nyt_eng_200605.gz"
"168923"	"she"	"advised"	" If you are weighing a plunge into commodities, she advised, check your stock portfolio first. While energy stocks can behave quite differently from commodities, she said, there is still a strong link between oil prices and stocks like Exxon Mobil's. Because many diversified stock funds are loaded with energy stocks, it can be like technology in the late 1990s, she said. </P> "	"nyt_eng_200607.gz"
"170136"	"he"	"advised"	" David N. Elan, a principal at Windward Investment Management, a money management firm based in Boston, buys EFTs for gold, real estate and bond exposure in portfolios he manages for institutional investors and wealthy individuals. He said that if self-directed investors wanted to use a similar strategy, they should avoid pitfalls like rapid trading, which would result in rapidly mounting expenses. And, he advised, it is important to stay diversified. Don't put too much of your net worth into a particular country or sector, Elan said. And don't react to volatility in asset classes like gold that are inherently volatile. </P> "	"nyt_eng_200608.gz"
"173256"	"he"	"advised"	" Simply save seeds from each year's best tomato, he advised, and within three to five generations you should have the Balcony Special, a unique strain of the original variety. </P> "	"nyt_eng_200611.gz"
