"pronoun"	"verb"	"context"	"filename"
"38011"	"he"	"realized"	" After Rugar ran a few calculations of his own his skepticism melted away. It might indeed be possible, he realized, to build a ``magnetic resonance force microscope,'' or MRFM _ a device that would combine the atom-scale resolution of an atomic force microscope with the three-dimensional imaging capability of an MRI scanner. </P> "	"nyt_eng_199510.gz"
"38013"	"he"	"realized"	" After Rugar ran a few calculations of his own his skepticism melted away. It might indeed be possible, he realized, to build a ``magnetic resonance force microscope,'' or MRFM _ a device that would combine the atom-scale resolution of an atomic force microscope with the three-dimensional imaging capability of an MRI scanner. </P> "	"nyt_eng_199510.gz"
"46192"	"he"	"realized"	" In Los Angeles, he began to shed his superstitions and to experience a new, wilder style of play. The LA Kings he joined, led by Wayne Gretzky, were a loose and high-scoring team. Struck by the contrasts with his beloved Bruins, Kasper began studying how other teams were put together, how they were coached, how they worked. He came to appreciate the importance of the Bruins' work ethic, but he also noted the value of mixing it with the ``funness of the game.'' In coaching, he realized, a key challenge is to keep the players fresh, mixing up drills and workouts, on and off the ice, so that over a long season they do not tune out, go numb. </P> "	"nyt_eng_199601.gz"
"47931"	"he"	"realized"	" After all, he realized, the researcher's work could be perfect fodder for ``ill-wishers'' who would seize upon it as proof that the Smithsonian was cut off from the mainstream of American thinking, and a skeptical and peevish Congress would have an open invitation to squeeze the institution's budget yet again. </P> "	"nyt_eng_199602.gz"
"48082"	"he"	"realized"	" After all, he realized, the researcher's work could be perfect fodder for ``ill-wishers'' who would seize upon it as proof that the Smithsonian was cut off from the mainstream of American thinking, and a skeptical and peevish Congress would have an open invitation to squeeze the institution's budget yet again. </P> "	"nyt_eng_199602.gz"
"54806"	"he"	"realized"	" Faced with yet another business failure, Eisenstadt had the brainstorm that changed the way Americans dispense sugar. The same equipment that injected tea into tea bags, he realized, could be used to put sugar into little paper packets. </P> "	"nyt_eng_199604.gz"
"55662"	"he"	"realized"	" ``Bring in da Noise'' was born during the 1992 Broadway hit ``Jelly's Last Jam,'' when George C. Wolfe, the director of ``Jelly'' and the producer of the Joseph Papp Public Theater, took a good look at Savion Glover, the 18-year-old tap-dance prodigy who played young Jelly in the show. Wolfe, who had not thought much about tap until then, suddenly saw it, he realized, as ``a powerful folk tradition.'' </P> "	"nyt_eng_199604.gz"
"55763"	"I"	"realized"	" Years later, when a friend asked why on earth my house had so many beds, I realized, with a start, that my frenetic activity had had a purpose. I was lonely without my family. When I finished making the house beautiful, as it had not been when I was a child, I would invite everyone home; maybe then I could be part of things, rather than cordoned off in that tiny room. New appliances would make life easier for my mother, and my father would be impressed with how I'd redesigned the stone wall near the driveway. But by then Tim and I had parted, my mother had died, my brothers and sisters had begun to marry, and I was alone. </P> "	"nyt_eng_199604.gz"
"55831"	"I"	"realized"	" Years later, when a friend asked why on earth my house had so many beds, I realized, with a start, that my frenetic activity had had a purpose. I was lonely without my family. When I finished making the house beautiful, as it had not been when I was a child, I would invite everyone home; maybe then I could be part of things, rather than cordoned off in that tiny room. New appliances would make life easier for my mother, and my father would be impressed with how I'd redesigned the stone wall near the driveway. But by then Tim and I had parted, my mother had died, my brothers and sisters had begun to marry, and I was alone. </P> "	"nyt_eng_199604.gz"
"57609"	"she"	"realized"	" As Ms. Gordon began looking into her father's past, however, she began to realize that the man she revered was partly an invented persona, and partly an invention of her youthful imagination. There was a public person behind the doting father, she realized, a public person, accessible to her through the paper trail he had left behind as a writer. </P> "	"nyt_eng_199605.gz"
"58941"	"she"	"realized"	" The answer came to Matzinger in the bathtub one day. A natural way for the immune system to detect danger, she realized, would be for it to detect when tissue cells somewhere in the body were being subjected to horrible deaths. </P> "	"nyt_eng_199605.gz"
"58945"	"she"	"realized"	" The answer came to Matzinger in the bathtub one day. A natural way for the immune system to detect danger, she realized, would be for it to detect when tissue cells somewhere in the body were being subjected to horrible deaths. </P> "	"nyt_eng_199605.gz"
"59294"	"she"	"realized"	" The answer came to Matzinger in the bathtub one day. A natural way for the immune system to detect danger, she realized, would be for it to detect when tissue cells somewhere in the body were being subjected to horrible deaths. </P> "	"nyt_eng_199605.gz"
"59298"	"she"	"realized"	" The answer came to Matzinger in the bathtub one day. A natural way for the immune system to detect danger, she realized, would be for it to detect when tissue cells somewhere in the body were being subjected to horrible deaths. </P> "	"nyt_eng_199605.gz"
"59418"	"she"	"realized"	" The answer came to Matzinger in the bathtub one day. A natural way for the immune system to detect danger, she realized, would be for it to detect when tissue cells somewhere in the body were being subjected to horrible deaths. </P> "	"nyt_eng_199605.gz"
"59422"	"she"	"realized"	" The answer came to Matzinger in the bathtub one day. A natural way for the immune system to detect danger, she realized, would be for it to detect when tissue cells somewhere in the body were being subjected to horrible deaths. </P> "	"nyt_eng_199605.gz"
"60009"	"she"	"realized"	" The answer came to Matzinger in the bathtub one day. A natural way for the immune system to detect danger, she realized, would be for it to detect when tissue cells somewhere in the body were being subjected to horrible deaths. </P> "	"nyt_eng_199605.gz"
"60013"	"she"	"realized"	" The answer came to Matzinger in the bathtub one day. A natural way for the immune system to detect danger, she realized, would be for it to detect when tissue cells somewhere in the body were being subjected to horrible deaths. </P> "	"nyt_eng_199605.gz"
"62095"	"she"	"realized"	" The answer came to Matzinger in the bathtub one day. A natural way for the immune system to detect danger, she realized, would be for it to detect when tissue cells somewhere in the body were being subjected to horrible deaths. </P> "	"nyt_eng_199606.gz"
"62099"	"she"	"realized"	" The answer came to Matzinger in the bathtub one day. A natural way for the immune system to detect danger, she realized, would be for it to detect when tissue cells somewhere in the body were being subjected to horrible deaths. </P> "	"nyt_eng_199606.gz"
"63374"	"I"	"realized"	" It was over, I realized, as my cab careened through rush hour traffic in a mad dash to Washington's National Airport. I grabbed the last seat to Miami and sure enough, the guy whose armpit I was sitting under had post-nasal drip and kept stuffing used Kleenexes between our seats. </P> "	"nyt_eng_199607.gz"
"63467"	"I"	"realized"	" It was over, I realized, as my cab careened through rush hour traffic in a mad dash to Washington's National Airport. I grabbed the last seat to Miami and sure enough, the guy whose armpit I was sitting under had post-nasal drip and kept stuffing used Kleenexes between our seats. </P> "	"nyt_eng_199607.gz"
"63559"	"I"	"realized"	" And thus the stage was set for the reality check amid the Chinese menus. Things must really be out of hand, I realized, when the paraphernalia of soulless electronic home entertainment could encroach on the wholesome domain of Frigidaire. You don't, after all, stack your canned tuna in the stereo cabinet. So I finally had to ask myself, Why am I preserving all this stuff? </P> "	"nyt_eng_199607.gz"
"65572"	"I"	"realized"	" It was, I realized, probably a pretty typical campaign day for Bill Clinton or Bob Dole. </P> "	"nyt_eng_199607.gz"
"65663"	"I"	"realized"	" It was, I realized, probably a pretty typical campaign day for Bill Clinton or Bob Dole. </P> "	"nyt_eng_199607.gz"
"66394"	"she"	"realized"	" ``There were times when I literally would rush in from the hospital in the second inning and say, `Ralph put me in,''' she said. It was all worth it, she realized, the chance to sell a sport she has played almost 20 years. </P> "	"nyt_eng_199607.gz"
"66424"	"she"	"realized"	" ``There were times when I literally would rush in from the hospital in the second inning and say, `Ralph put me in,''' she said. It was all worth it, she realized, the chance to sell a sport she has played almost 20 years. </P> "	"nyt_eng_199607.gz"
"66453"	"she"	"realized"	" ``There were times when I literally would rush in from the hospital in the second inning and say, `Ralph put me in,''' she said. It was all worth it, she realized, the chance to sell a sport she has played almost 20 years. </P> "	"nyt_eng_199607.gz"
"66463"	"he"	"realized"	" It was, he realized, different than anything in his native France. If he could duplicate it at home, he felt he could have the success that had eluded many European software companies in the past. </P> "	"nyt_eng_199607.gz"
"67280"	"we"	"realized"	" Now, in just two years, the house is stocked, the credit-card debt gone and the couple's earning power has jumped. Mrs. Williams' salary at Johns Hopkins has leapt from $35,000 to $49,000. And Williams's salary as a self-employed corporate headhunter _ under contract now to find computer professionals for Lockheed Martin _ climbed from $40,000 to $60,000 ``Afgot out of the hole, we realized, man, we should be able to save a lot of money,'' Williams said. </P> "	"nyt_eng_199608.gz"
"67566"	"he"	"realized"	" No. The Indians were, he realized, fighting men defending their wives and children and property against a foe who had violated every treaty and wreaked every cruelty on them. He admired Custer and regretted the manner of his death, but he knew that he was a lucky survivor who had been on the wrong side of a fatal argument. </P> </TEXT> </DOC> <DOC id=NYT_ENG_19960812.0304 type=advis > <DATELINE>  (AM-NYT-BUDGET) </DATELINE> <TEXT> gm  FOR TUESDAY AMs  Here are the top news stories in sight at this hour from The New York Times News Service for AMs of Tuesday, Aug. 13:  For questions about stories call (212) 556-1927. The supervisor is Gary E. McCardell, followed at 3:30 p.m. by Tim Hilchey.  For technical problems call Peter Trigg at (212) 499-3332.  A rundown of columns and financial, lifestyle, sports and special section stories will move shortly as AM-ADD-BUDGET-NYT.  Please note that news stories and features from The Boston Globe, The Cox Newspapers, Hearst News Service, The Arizona Republic, The Phoenix Gazette, Kansas City Star, Los Angeles Daily News, San Francisco Chronicle, Fort Worth Star-Telegram, Seattle Post-Intelligencer, States News Service and the New York Times Regional Newspapers are part of your New York Times News Service.  A list of stories being considered by New York Times editors for Page 1 will move at 4:15 p.m. ET as AM-PAGE1-NYT-CONSIDER.  Stories scheduled for Page 1 will be listed in AM-FRONTPAGE-NYT, which will move by 7:30 p.m.  GOP CONVENTION (``p'' code)  GOP-RDP (San Diego) _ Ledeall on opening day of the Republican convention. By Rihcard Berke.  GOP-ASSESS (San Diego) _ A news analysis on the convention. By R.W. Apple Jr.  GOP-DIARY (San Diego) _ A daily dairy of convention and other doings. By Francis X. Clines.  GOP-MOLINARI-PROFILE (San Diego) _ A Woman-in-the-News profile of Susan Molinari, the Republican keynote speaker.  GOP-POWELL (San Diego) _ Colin Powell at the convention. By B. Drummond Ayres Jr.  Others as appropriate.  OTHER POLITICS  REFORM-PARTY (Long Beach, Calif.) _ A look at the Reform Party's convention.  NATIONAL GENERAL (``a'' code)  TWA-CRASH (New York) _ Now that it seems unlikely that TWA Flight 800 crashed because of a bomb in the cargo hold, what are the investigators' prevailing theories now? Initial tests for bomb residue point to the right wing.  CLINTON-GOLD (Jackson Hole, Wyo.) President expected to announce a deal on mining that will prevent the opening of a gold mine on Yellowstone border. By Todd S. Purdum.  CATHOLICS (Undated) _ A group of prominent Roman Catholics issues a statement denouncing polarization and declining membership in the Catholic church, and outlines measures to heal the breach. By Gustav Niebuhr.  COMMENTARY (``k'' code)  A.M. Rosenthal's ``On My Mind'' and Russell Baker's ``Observer''; detial to come.  INTERNATIONAL (These stories will move with an ``i'' category code)  RUSSIA-CHECHYNA (Grozny, Russia) _ Developments in Chechen offensive. By Michael Specter.  YUGO-BOSNIA (Datline to kum, Bosnia and Herzegovina) _ NATO and Bosnian Serbs reach a deal on an inspection of Gen. Ratko Mladic's headquarters.  FRANCE-IMMIG (Paris) _ Police sweep into a church occupied by about 300 illegal immigrants from Africa and take to nearby hospitals 10 men who were in the 39th day of a hunger strike aimed at forcing the authorities to grant the immigrants permission to stay in France. By Craig R. Whitney.  TURKEY-IRAN (Washington_) _ Turkey agrees to Iranian oil deal a week after U.S. threatens sanctions against foreign countries investing in Iran. By Steven Erlanger.  INDONESIA-UNREST (Bangkok, Thailand) _ Indonesian authorities arrest a young dissident they blame for inciting last month's rioting and call in for questioning one of the country's most prominent writers as a crackdown on independent groups continues. By Seth Mydans.  Following is a tentative sked:  MEXICO-ZAPATOURISM (La Realidad, Mexico) _ Rebellion in Chiapas spawns Zapatourism. A Foreign Journal. </TEXT> </DOC> <DOC id=NYT_ENG_19960812.0305 type=advis > <DATELINE>  (BC-FEATURE-BUDGET-ART-BOS) </DATELINE> <TEXT> ART ADV.: Photo with ART-CHINA and a locator map with NORTHWEST-TERRITORIES are being transmitted to NYT Photo Service subscribers. For Immediate Release  The Boston Globe plans to move the following FEATURE stories for use by NYTimes News Service clients.  For questions about stories, contact Frank Perrotta at the Boston Globe, 617-929-2597. For individual purchase of graphics or photos please call 212 556-4204 or -1927.  All stories will bear the BOS designator.  INTERNATIONAL (i)  NORTHWEST-TERRITORIES (Montreal) _ Canada's Northwest Territories will soon become two new territories, one perhaps called Bob. 800 words.By Colin Nickerson. GRAPHIC: Locator map, 25 picas x 3.5 inches.  FOREIGN-JOURNAL (Athens) _ In the country where the Olympics were born, in the city that was host to the first modern Olympics in 1896, everyone knows the Centennial Games were stolen from Greece. By Michael Grunwald.  POLITICS (p)  CONVENTION-HOOPLA (San Diego) _ National political conventions are rich, colorful American celebrations. Too bad they've outlived their usefulness. By David Shribman. 1450 words.  ELECTION-POLLS _ On its 60th anniversary the political polling industry copes with saturated markets and technical challenges. By Marty Nolan. (2 takes)  WELD-KERRY (Boston) _ Rivals John Kerry and William Weld say their Senate campaign is about the differences in their political philosophies. True, but a candidate's personality and style also matters. By Don Aucoin. 1400 words.  NATIONAL (a)  CELESTER-DOWNFALL (Newark, N.J.) _ The unraveling of Billy Celester's storied career is a tale of successes and excesses, of a cop's shiny badge rusted by fatal character flaws. By Wil Haygood. (2 takes)  COMMENTARY (k)  BARNICLE-COLUMN (Undated) _ It is a small story, a union of two people, one damaged, the other devoted. By Mike Barnicle.  SMITH-COLUMN (Undated) _ Thank God we haven't grown up too much to stop searching for the magic to save us. By Patricia Smith.  JORDAN-COLUMN (Undated) _ It will not be the national conventions or issues that decide the US Senate race between John Kerry and William Weld. It will be Massachusetts voters. By Robert A. Jordan.  HEALTH/SCIENCE (a)  ARTIFICIAL-HEART (Undated) _ New generation of partial artificial hearts raises hopes that problems of blood clots and infections can be mostly overcome. By Richard Saltus. 1600 words.  WHALES-INTERNET (Undated) _ Whale-watching has come to the Internet. And, with up to 30,000 hits per day and counting, a web site based at Wheelock and Simons colleges is a success. By Matt Villano. 800 words.  HEALTH-SENSE (Undated) _ Miranda Worthen was nine when her mother told her she had breast cancer. Miranda, like many other teen-agers, showed she could avoide falling falling apart and grow up sane and healthy. By Judy Foreman.  SCIENCE-QUESTIONS (Undated) _ How do CDs work? By Usha Lee McFarling.  LIFESTYLE (l)  WHITE-COLUMN (Undated) _ There's nothing wrong with visiting pop-culture shrines, although it's a little disturbing to think that it may be the only sort of tourism that interests some people. By Diane White.  ENTERTAINMENT/ARTS (e)  APPRECIATE-WHARTON (Undated) _ Belittled in her time as little but a chronicler of the haut monde, Edith Wharton was a woman whose deep insight into human psychology and wonderful prose have made her relevant through the years. By Scot Lehigh. (2 takes)  BOOK-SOLITAIRE (Undated) _ When authors don't bother with storytelling brilliant amateurs will happily fill the gap. ``The Solitaire Mystery'' by Jostein Gaarder, a Norwegian philosophy professor, illustrates the point. By David Mehegan. 1200 words.  BOOK-CUSTER (Undated) _ William O. Taylor's modest memoir, ``With Custer on the Little Bighorn,'' is a substantial addition to the literature emanating from the event. By M.R. Montgomery.  BOOK-TIPS (Undated) _ What's hot on the just-published list.  ART-CHINA (Beijing) _ Art teacher Huan Tuan has two lives. In one of them, he heads a family business as that country's leading painter of murals. By Christine Temin. (2 takes) PHOTO.  ROCKWELL-MUSEUM (Stockbridge, Mass.) _ Why is it that I want to run yelling and screaming whenever I visit the new Norman Rockwell Museum? By Ed Siegel. 1100 words.  MOVIES-SCHNABEL (Undated) _ Movie director Julian Schnabel is far more famous for his paintings, which stirred controversy and sensation in the 1980s New York art world. By Matthew Gilbert. 1700 words.  MOVIE-GUIDE (Undated) _ Globe editors review current movies.  MOVIE-VIDEOS (Undated) _ Good and bad in video films. By Globe staff.  FINANCIAL (f)  FINANCE-HOOKER (Undated) _ Good portfolio would only get better with more Treasury and money market holdings. By Kenneth Hooker.  The Boston Globe </TEXT> </DOC> <DOC id=NYT_ENG_19960812.0306 type=story > <HEADLINE> WITH `CHEERS,' WHO NEEDS REAL HISTORY? </HEADLINE> <DATELINE>  (BC-WHITE-COLUMN-BOS) </DATELINE> <TEXT> "	"nyt_eng_199608.gz"
"67680"	"he"	"realized"	" No. The Indians were, he realized, fighting men defending their wives and children and property against a foe who had violated every treaty and wreaked every cruelty on them. He admired Custer and regretted the manner of his death, but he knew that he was a lucky survivor who had been on the wrong side of a fatal argument. </P> </TEXT> </DOC> <DOC id=NYT_ENG_19960813.0146 type=story > <HEADLINE> FAULKNER, OXFORD UNEASY PARTNERS </HEADLINE> <DATELINE>  (BC-R-SKUBE-COLUMN-COX) </DATELINE> <TEXT> "	"nyt_eng_199608.gz"
"70180"	"I"	"realized"	" ``Calmer now, and reading steadily,'' Denby writes, ``I knew I was at last beginning to break free. What had been plaguing me, not knowing where Woody Allen ended and I began, or when Michelle Pfeiffer was there speaking and wrinkling her brow and when she wasn't, when I was shooting down Nazis or just sitting in my living room; ... the certainty that my mind had been invaded and taken over ... leaving me without concentration because I had abandoned the pleasures of concentration to the pleasures of fantasy; that anguish of being lost in the media ... all of this was beginning to fade. It had been fading all year, I realized, and now I actually felt it going, and I saw a boundary. The man reading Kant and Hegel was not part of the pulsing electronic media. Not at that moment.'' </P> "	"nyt_eng_199609.gz"
"70213"	"I"	"realized"	" What Lois truly cared about, I realized, was her story. Where she'd been. What she'd done. Who she was. She valued that more than money, or jewels, or gold watches. And from her grave, she taught me an invaluable lesson about the things that matter most. </P> </TEXT> </DOC> <DOC id=NYT_ENG_19960904.0640 type=story > <HEADLINE> WISCONSIN STOCKS: INDEX FALLS FOR FIFTH DAY, LED BY LUNAR </HEADLINE> <DATELINE> Milwaukee, Sept. 4 (Bloomberg) (BC-WISCONSIN-STOCKS-CLOSE-BLOOM) </DATELINE> <TEXT> "	"nyt_eng_199609.gz"
"70248"	"I"	"realized"	" ``Calmer now, and reading steadily,'' Denby writes, ``I knew I was at last beginning to break free. What had been plaguing me, not knowing where Woody Allen ended and I began, or when Michelle Pfeiffer was there speaking and wrinkling her brow and when she wasn't, when I was shooting down Nazis or just sitting in my living room; ... the certainty that my mind had been invaded and taken over ... leaving me without concentration because I had abandoned the pleasures of concentration to the pleasures of fantasy; that anguish of being lost in the media ... all of this was beginning to fade. It had been fading all year, I realized, and now I actually felt it going, and I saw a boundary. The man reading Kant and Hegel was not part of the pulsing electronic media. Not at that moment.'' </P> "	"nyt_eng_199609.gz"
"70251"	"I"	"realized"	" I was terrified, I realized, at the thought of life without Ruth. Being alone was an idea infinitely worse than my own cancer. This was clearly self-interest of the worst sort. </P> "	"nyt_eng_199609.gz"
"70269"	"I"	"realized"	" I was terrified, I realized, at the thought of life without Ruth. Being alone was an idea infinitely worse than my own cancer. This was clearly self-interest of the worst sort. </P> "	"nyt_eng_199609.gz"
"70319"	"I"	"realized"	" I was terrified, I realized, at the thought of life without Ruth. Being alone was an idea infinitely worse than my own cancer. This was clearly self-interest of the worst sort. </P> "	"nyt_eng_199609.gz"
"70390"	"I"	"realized"	" I was terrified, I realized, at the thought of life without Ruth. Being alone was an idea infinitely worse than my own cancer. This was clearly self-interest of the worst sort. </P> "	"nyt_eng_199609.gz"
"74376"	"I"	"realized"	" In our household today, I realized, a leisurely family dinner itself is a break from routine. </P> "	"nyt_eng_199610.gz"
