"pronoun"	"verb"	"context"	"filename"
"21707"	"he"	"stressed"	" It's also important to traverse the same piece of ground from different directions, he stressed, noting that morels are ``masters at camouflage.'' </P> "	"nyt_eng_199505.gz"
"23816"	"he"	"stressed"	" Even with Moody's investment-grade rating, Poland will have to pay more than the Czech Republic on the Eurobond market, Poole said. However, he stressed, ``there will be a lot of demand for this paper.'' </P> "	"nyt_eng_199506.gz"
"23829"	"he"	"stressed"	" Even with Moody's investment-grade rating, Poland will have to pay more than the Czech Republic on the Eurobond market, Poole said. However, he stressed, ``there will be a lot of demand for this paper.'' </P> "	"nyt_eng_199506.gz"
"26907"	"he"	"stressed"	" Segregation, he stressed, ``was not unconstitutional because it might have caused psychological feelings of inferiority.'' </P> "	"nyt_eng_199507.gz"
"27035"	"he"	"stressed"	" Segregation, he stressed, ``was not unconstitutional because it might have caused psychological feelings of inferiority.'' </P> "	"nyt_eng_199507.gz"
"33864"	"he"	"stressed"	" He buttressed his point by juxtaposing photographs of the markings with impressions taken from the clothes, at comparable levels of magnification. But his conclusions, he stressed, were speculative. Indeed, he said, little could be concluded definitively from such evidence. </P> "	"nyt_eng_199509.gz"
"34270"	"he"	"stressed"	" The looks are no more knockoffs, he stressed, than Chanel's hip-hop looks were knockoffs of hip-hop fashion. </P> "	"nyt_eng_199509.gz"
"37316"	"he"	"stressed"	" Reflecting attachment for Canada, he stressed, ``We can have independence and also association, like the countries of the European Union.'' </P> "	"nyt_eng_199510.gz"
"40495"	"she"	"stressed"	" However, she admitted she had had a romantic liaison with James Hewitt, a young army officer _ although, she stressed, this occurred several years after Charles and Parker Bowles began their affair. </P> "	"nyt_eng_199511.gz"
"43983"	"he"	"stressed"	" Anti-base Okinawans welcome Ota's current stand, he stressed, pointing to an Okinawa Times poll last month in which 90 percent of those polled said the governor was correct to reject forced leasing while only 6 percent said he was wrong. </P> "	"nyt_eng_199512.gz"
"44772"	"he"	"stressed"	" The beauty of these ideas, he stressed, is twofold: they work and anyone can follow them to be successful, regardless of an individual's depth of knowledge about stocks, business in general, or the financial markets. </P> "	"nyt_eng_199601.gz"
"47930"	"he"	"stressed"	" But, he stressed, ``I do not see the prospects for military confrontation between China and Taiwan in the foreseeable future.'' </P> "	"nyt_eng_199602.gz"
"50692"	"he"	"stressed"	" MacGillivray pleaded with Breashears. The IMAX camera, he stressed, had been to the bottom of the ocean (``Titanica'') and into space aboard the shuttle (``The Dream Is Alive''). Surely there was a way to get it up Everest. </P> "	"nyt_eng_199603.gz"
"53517"	"he"	"stressed"	" ``We expected some settling of the price,'' Sopko said in an interview. ``The reality is there will be some short-term dilution, but it will be minimized.'' Noting that some players in the stock market are in only for the short term, he stressed, ``We as management must be interested in both the shorter and the longer term.'' </P> "	"nyt_eng_199603.gz"
"54430"	"he"	"stressed"	" The prediction of 11 named storms this year is three more than average, Gray said. But, he stressed, there is no way to predict where or when these storms will strike. </P> "	"nyt_eng_199604.gz"
"54699"	"he"	"stressed"	" ``This is either a historic moment or the beginning of a wild goose chase,'' he recalled telling officials when he finally went to them with all he knew after several days of private inquiry. Even then the trim, dark-haired lawyer remained mindful, he stressed, of the clash the family was experiencing _ fearing for public safety while hoping for Kaczynski's innocence. </P> "	"nyt_eng_199604.gz"
"54709"	"he"	"stressed"	" ``This is either a historic moment or the beginning of a wild goose chase,'' he recalled telling officials when he finally went to them with all he knew after several days of private inquiry. Even then the trim, dark-haired lawyer remained mindful, he stressed, of the clash the family was experiencing _ fearing for public safety while hoping for Kaczynski's innocence. </P> "	"nyt_eng_199604.gz"
"58513"	"he"	"stressed"	" The goal isn't to shift the debt spectrum toward the short end, he stressed, pledging to stay ``on the conservative side.'' </P> "	"nyt_eng_199605.gz"
"58542"	"he"	"stressed"	" The goal isn't to shift the debt spectrum toward the short end, he stressed, pledging to stay ``on the conservative side.'' </P> "	"nyt_eng_199605.gz"
"59215"	"he"	"stressed"	" McInerney said he reckons ``Generation X,'' the media's unflattering tag for the 1990s' successors to the yuppies, won't respond to the marketing that worked a decade ago. If you want to reach young people, he stressed, dare to be different. </P> "	"nyt_eng_199605.gz"
"62988"	"they"	"stressed"	" Agreement on the issue isn't necessary here, they stressed, adding that they don't fear that the gold sales plan will be forced through here against their opposition. They say the G-7 isn't a decision-making body and that the IMF's existing aid program for the poorest nations isn't due for renewal until 1999. </P> "	"nyt_eng_199606.gz"
"72573"	"he"	"stressed"	" Both parties, he stressed, ``should avoid creating new issues that can inflame the situation.'' But Burns refused to single out the Israelis directly for creating such a ``new issue'' by opening the archeological tunnel that had been abandoned in 1988 after Palestinian protests then. </P> "	"nyt_eng_199609.gz"
"72920"	"she"	"stressed"	" The commission, she stressed, cannot officially rule on the legality of DeLuca's actions without conducting an investigation. But in a 1986 opinion, the commission appeared to specifically prohibit the arrangement Norvell described. </P> "	"nyt_eng_199609.gz"
"78332"	"she"	"stressed"	" The findings, she stressed, do not show that exercise works better than drugs, only that it should be an option. This is especially true when the side effects from medication might be unpleasant, while the side effects of exercise _ increased self-esteem, higher energy levels, improved appearance _ are positive, even welcome. </P> "	"nyt_eng_199611.gz"
"79368"	"he"	"stressed"	" Specifically? Holtz said coaches are expected to make sure athletes ``are perfect gentlemen,'' ``good students,'' ``grow up to be men,'' and ``win.'' All of this is understandable, he stressed, ``but to expect perfection and to be impatient about it is a little bit different.'' </P> "	"nyt_eng_199611.gz"
"84423"	"he"	"stressed"	" Gingrich's own lawyers soon followed in his defense. Randolph Evans spoke long of how ``the context'' was being overlooked in the speaker's admitted misdeeds, with his actions unintentional, he stressed, and in no way comparable to the political ``money laundering'' that Democratic critics have been accusing him of. </P> "	"nyt_eng_199701.gz"
"86046"	"he"	"stressed"	" Sharing a stage convincingly with other actors, he stressed, is just as important as creating a character. ``It's a very bitter pill for the actor to swallow,'' he once said, to be told that another actor ``is more important than you are, but you have to believe this. It must become your religion.'' </P> "	"nyt_eng_199702.gz"
"86215"	"he"	"stressed"	" He urged Democrats to join the GOP in adopting a constitutional amendment to balance the federal budget _ ``the biggest step'' the government can take to get its financial affairs in order without, he stressed, wrecking Social Security. </P> "	"nyt_eng_199702.gz"
"86219"	"he"	"stressed"	" He urged Democrats to join the GOP in adopting a constitutional amendment to balance the federal budget _ ``the biggest step'' the government can take to get its financial affairs in order without, he stressed, wrecking Social Security. </P> "	"nyt_eng_199702.gz"
"92136"	"he"	"stressed"	" Even though Powell is prepared to put forward a proposal, a senior official suggested that the spotlight was now on the administration far more than it would like. Thus, he stressed, it was up to the Israelis and the Palestinians to take advantage of the move, and Powell should not be blamed if it fails. </P> "	"nyt_eng_200105.gz"
"93393"	"she"	"stressed"	" ``If there is anyone who people think deserves execution, McVeigh probably personifies it,'' said Jane Henderson of Equal Justice USA, which has proposed a moratorium on death penalties. But, she stressed, McVeigh is hardly typical. </P> "	"nyt_eng_200106.gz"
"94455"	"he"	"stressed"	" But Boeing has not yet made any decision on what to do next, he stressed, even though some published reports have suggested otherwise. </P> "	"nyt_eng_200106.gz"
"100909"	"he"	"stressed"	" There is much work to be done, Mayar said. Afghans must draft a new constitution, disarm the people and reconstruct. They must rebuild ``the roads, the politics and economy.'' Afghanistan must do this work, he stressed, ``without any interference from foreign governments.'' </P> "	"nyt_eng_200111.gz"
"102129"	"he"	"stressed"	" The spore discovered in Seymour should not make people afraid to open mail, Rowland said at the news conference. The letter was sent six weeks ago, he stressed, making the likelihood of further anthrax cases more remote each day. </P> "	"nyt_eng_200111.gz"
"103079"	"he"	"stressed"	" Happily, there was no need for burkas, turbans or the leather jackets of the Russian mafia. Even with the dozen singers and a chorus of 120 decked out in the rich colors of period costumes, the political choices on offer _ a known past facing an uncertain future, religious fundamentalism resisting secular power, conservatism versus reform _ seemed very much of the moment. Serban, wary of overdrawing historical analogies, did draw a line. The opera's Old Believers who opposed westernization, he stressed, were not the Taliban. But he was nonetheless struck by how czarist Russia's struggle with the future resembled today's confused world, ``where progress in the West leads nowhere, where divisions between peoples grow, where religious fanaticism is on the rise.'' </P> "	"nyt_eng_200112.gz"
"107276"	"she"	"stressed"	" The merger with Compaq, she stressed, would make HP a prime player in the cutthroat technology industry. </P> "	"nyt_eng_200202.gz"
"108177"	"he"	"stressed"	" With the election hours away, it appears now that efforts are under way to mend fences with Simon's camp. But Parsky told The Chronicle that _ contrary to published reports _ neither he nor Rove have had any contact or meeting with Simon's camp on behalf of the White House yet. Nevertheless, he stressed, ``the White House will support whomever the nominee is.'' </P> "	"nyt_eng_200203.gz"
"109248"	"he"	"stressed"	" But, he stressed, ``the efforts there continue and the ground forces continue to press through. I would doubt that a ceasefire is in the works.'' </P> "	"nyt_eng_200203.gz"
"115760"	"he"	"stressed"	" But, he stressed, this all hinges on getting the championship contest several times. </P> "	"nyt_eng_200205.gz"
"117991"	"she"	"stressed"	" Right now, though, her mind is on her current stop. Los Angeles, she stressed, has always been a ``very special place. I feel obligated in my heart to L.A. because the first big thing I did after Gianni's death was the Fire &AMP; Ice Ball,'' she recalled of the 1998 Revlon/UCLA Women's Cancer Research Program gala that raised $1.8 million. </P> "	"nyt_eng_200206.gz"
"120990"	"he"	"stressed"	" But, he stressed, prison time will act as a deterrent only if ``the manpower and resources'' are committed to prosecution. ``We found, in dealing with the aftermath of the savings and loan scandals in the 1980s, that additional resources enabled us to greatly expand our efforts. Resources are the answer.'' </P> "	"nyt_eng_200207.gz"
"124770"	"she"	"stressed"	" But that doesn't mean, she stressed, that those who crippled Enron deserve any sympathy. </P> "	"nyt_eng_200209.gz"
"126310"	"he"	"stressed"	" White House spokesman Ari Fleischer said U.S. and British intelligence agencies routinely share much of the sort of information that was contained in the dossier. But, he stressed, ``This is their effort, this is their work, this is their product.'' </P> "	"nyt_eng_200209.gz"
"126318"	"he"	"stressed"	" White House spokesman Ari Fleischer said U.S. and British intelligence agencies routinely share much of the sort of information that was contained in the dossier. But, he stressed, ``This is their effort, this is their work, this is their product.'' </P> "	"nyt_eng_200209.gz"
"127481"	"he"	"stressed"	" The horror show, which Steinbrenner watched on television because, he stressed, he had to handle personal matters ``that were more important than baseball,'' caused him to morph into a scout and a sleuth. The Angels were so devastating on offense that Steinbrenner wondered if David Wells had tipped off some of his pitches on Bloody Saturday. </P> "	"nyt_eng_200210.gz"
"131972"	"she"	"stressed"	" Often, Seltzer said, the law is unclear. In one letter that appears on the site (www.chillingeffects.org), for example, a lawyer from Paramount Pictures warns a Star Trek fan in Peoria, Ill., that the plot synopsis of ``Star Trek: First Contact,'' he posted on his Web site constituted copyright infringement. In fact, Chilling Effects' legal team explains that this is not necessarily true. Since its Web site was inaugurated four months ago, Seltzer said, Chilling Effects has received 450 letters (including some, she stressed, from users who had clearly been breaking the law). </P> "	"nyt_eng_200211.gz"
"132365"	"he"	"stressed"	" ``Speed is helpful if you know what you're looking at and can identify in near real time what your targets are,'' said Stephen A. Cambone, the under secretary of defense for policy, in a recent briefing on the military's spending priorities. ``You say, `Gee, if I can get that kind of real-time information, speed then is worth having.''' But, he stressed, ``speed's expensive.'' </P> "	"nyt_eng_200211.gz"
"136066"	"it"	"stressed"	" The court, it stressed, is not to hold an evidentiary hearing to test the government's reasons. </P> "	"nyt_eng_200301.gz"
"137349"	"he"	"stressed"	" The majority of cluster investigations done by public health departments at the request of concerned citizens turn out not to show an excessive amount of cancer, Delclos said. But, he stressed, they're still important investigations to do when people are concerned. </P> "	"nyt_eng_200303.gz"
"143561"	"he"	"stressed"	" If you have fluorescent lighting, be sure to use a daylight or full spectrum bulb, Quattrocchi said. One of the best artificial lighting sources for work surfaces, he stressed, is an adjustable halogen task light ($16.97 at Home Depot) with an arm long enough to be moved as needed and where the beam can be directed right on the page. </P> "	"nyt_eng_200410.gz"
"144267"	"he"	"stressed"	" Poland will reduce its contingent from the start of 2005 and will discuss subsequent reductions, Belka said during a speech to Parliament. But, he stressed, the withdrawal of some of the 2,500 Polish troops should not lead to instability in Iraq. </P> "	"nyt_eng_200410.gz"
"146296"	"he"	"stressed"	" Rumsfeld said his words of caution and even criticism of efforts to create a new national intelligence director to control budgets and the flow of intelligence were offered early in the debate. Those statements, he stressed, were made well before the president established a complete position on intelligence reform and in advance of any legislation being drafted. </P> "	"nyt_eng_200411.gz"
"146315"	"he"	"stressed"	" Rumsfeld said his words of caution and even criticism of efforts to create a new national intelligence director to control budgets and the flow of intelligence were offered early in the debate. Those statements, he stressed, were made well before the president established a complete position on intelligence reform and in advance of any legislation being drafted. </P> "	"nyt_eng_200411.gz"
"146747"	"he"	"stressed"	" What consumers need to understand, he stressed, is that it's sometimes all right to give out your Social Security number if you know whom you're dealing with or if you initiate the transaction, such as calling an opt-out number. </P> "	"nyt_eng_200412.gz"
"148853"	"he"	"stressed"	" Gannon Boyd, a son of F.X. Toole (who died in 2002), said that his father suffered throughout his life from heart trouble and had strong feelings about not wanting to live in a reduced state. But, he stressed, it was Toole's personal choice, not something he preached for other people. </P> "	"nyt_eng_200501.gz"
"149993"	"he"	"stressed"	" Of course, any decision would be completely within the discretion of the parole board, said Robert Owen, an adjunct law professor and co-director of the Capital Punishment Clinic at the University of Texas School of Law. Consideration for parole, he stressed, does not guarantee that an inmate will be released. </P> "	"nyt_eng_200503.gz"
"150528"	"he"	"stressed"	" It is factually untrue that the current system is unfair to blacks, said the caucus chairman, Representative Mel Watt, Democrat of North Carolina. Moreover, he said in an interview, it is insulting because it is based on the assumption that life expectancy will continue to be shorter. The caucus, he stressed, is dedicated to eliminating the disparities between the races on wage and access to healthcare that cause the lower death rate among blacks. </P> "	"nyt_eng_200503.gz"
"171197"	"he"	"stressed"	" The UC system, Kirschbaum said, gets 46 percent of its licensing revenue from just five inventions. Researchers, he stressed, don't join the school thinking that they will make a commercially successful invention. </P> "	"nyt_eng_200609.gz"
