"pronoun"	"verb"	"context"	"filename"
"54272"	"he"	"recalled"	" Jiang, he recalled, said ``If you put it that way, we have something to talk about.'' </P> "	"nyt_eng_199604.gz"
"54436"	"he"	"recalled"	" If Caine has bad memories of poverty, he can also thank it for sending him into an acting career at the tender age of 3. When the rent collector came knocking, he recalled, his mother would tell him to answer the door and say his parents were out, while she hid. </P> "	"nyt_eng_199604.gz"
"54604"	"he"	"recalled"	" If Caine has bad memories of poverty, he can also thank it for sending him into an acting career at the tender age of 3. When the rent collector came knocking, he recalled, his mother would tell him to answer the door and say his parents were out, while she hid. </P> "	"nyt_eng_199604.gz"
"55776"	"he"	"recalled"	" ``This will happen in an environment where concerns have grown that the Fed may tighten by autumn despite an election year,'' he said. The Fed, he recalled, tightened aggressively during the 1988 campaign. </P> "	"nyt_eng_199604.gz"
"57279"	"they"	"recalled"	" When Clark and other Freemen farmers had money, they did not always spend it wisely, neighbors said. After winning one stay of foreclosure from Farmers Home Administration, they recalled, he bought a Lincoln Continental. Bill Stanton, a 65-year-old neighbor, who joined the Freemen, was known by neighbors to have spent his federal subsidy checks on things like a helicopter, a motor home and gambling trips to Las Vegas and the Bahamas. </P> "	"nyt_eng_199604.gz"
"57360"	"he"	"recalled"	" ``It was a frightening situation, but we were trying to do as much as we could,'' Chumak said. On several occasions, he recalled, they had to hide from Nazi soldiers as they smuggled food and medicine into Zhamrinka's ghetto. One time, Chumak and his friends spent two days in the ghetto hiding from Nazi soldiers before they could escape. </P> "	"nyt_eng_199604.gz"
"57743"	"she"	"recalled"	" A few years ago, she recalled, she was hammering the enemy with mortar fire. Now she sweeps floors for a dollar a day in an office building near the capital she helped liberate. The only hints of her past are the shrapnel scars around her lips. </P> "	"nyt_eng_199605.gz"
"57892"	"he"	"recalled"	" Those were the scrappy ``zip-lock'' days of the software business, he recalled, before shrink-wrap packaging, when many applications programs were published on shoestring budgets. Harvey sold his first program, a simple music notation product called Music Construction Set, to a big company, Electronic Arts Inc., when he was 16. </P> "	"nyt_eng_199605.gz"
"57938"	"he"	"recalled"	" Those were the scrappy ``zip-lock'' days of the software business, he recalled, before shrink-wrap packaging, when many applications programs were published on shoestring budgets. Harvey sold his first program, a simple music notation product called Music Construction Set, to a big company, Electronic Arts Inc., when he was 16. </P> "	"nyt_eng_199605.gz"
"58295"	"he"	"recalled"	" Those were the scrappy ``zip-lock'' days of the software business, he recalled, before shrink-wrap packaging, when many applications programs were published on shoestring budgets. Harvey sold his first program, a simple music notation product called Music Construction Set, to a big company, Electronic Arts Inc., when he was 16. </P> "	"nyt_eng_199605.gz"
"59853"	"he"	"recalled"	" Leiter, who is scheduled to pitch Wednesday against the Reds, readily acknowledged the role fate plays in a no-hitter. In his previous start, against the Mets, he recalled, Lance Johnson led off the game with what he called a swinging bunt that dribbled toward third. Terry Pendleton never had a chance to throw him out. </P> "	"nyt_eng_199605.gz"
"61680"	"they"	"recalled"	" Others close to Crowley spoke of her ``goofy'' sense of humor. After a car accident during high school, they recalled, she had to wear a head cast. But ever the joker _ and fashion-lover _ she punctured the cast, making one hole for an earring and another for a ponytail tied with a pink bow, said Cocca. </P> "	"nyt_eng_199606.gz"
"61708"	"he"	"recalled"	" ``I believe that in all forms of art there has to have been some initial adversity: that is what makes art, as far as I'm concerned,'' he said. ``And it's not something you outlive: once you experience it, it's always with you. It forms part of your makeup; probably it's the reason for your makeup.''  Shortly after he was born, Seal's mother sent him off to Essex, not far from London, to live with a white foster family, and then, when he was 4 and happy, she swooped back into his life and took him to London. The two did not, he recalled, get on. When he was 6, she was deported, and he was sent to live with his father, Francis Samuel, a man he admired but who seemed to hate him. His father beat him with whips, belts and fists, whatever was handy; he wanted him to become a doctor or lawyer. When Seal started singing, it was ground for more beatings. </P> "	"nyt_eng_199606.gz"
"61746"	"he"	"recalled"	" ``I believe that in all forms of art there has to have been some initial adversity: that is what makes art, as far as I'm concerned,'' he said. ``And it's not something you outlive: once you experience it, it's always with you. It forms part of your makeup; probably it's the reason for your makeup.''  Shortly after he was born, Seal's mother sent him off to Essex, not far from London, to live with a white foster family, and then, when he was 4 and happy, she swooped back into his life and took him to London. The two did not, he recalled, get on. When he was 6, she was deported, and he was sent to live with his father, Francis Samuel, a man he admired but who seemed to hate him. His father beat him with whips, belts and fists, whatever was handy; he wanted him to become a doctor or lawyer. When Seal started singing, it was ground for more beatings. </P> "	"nyt_eng_199606.gz"
"62165"	"he"	"recalled"	" ``You didn't want to touch 'em,'' he said. The river, he recalled, was simply ``disgusting.'' </P> "	"nyt_eng_199606.gz"
"62205"	"he"	"recalled"	" ``You didn't want to touch 'em,'' he said. The river, he recalled, was simply ``disgusting.'' </P> "	"nyt_eng_199606.gz"
"62780"	"they"	"recalled"	" The Reinharts also talked about some of Ms. Monk's unusual productions of the past. In one, they recalled, dancers were placed inside boxes in the theater lobby; the cast for another included eight horses and 25 motorcycles. </P> "	"nyt_eng_199606.gz"
"63098"	"he"	"recalled"	" Ms. Beattie was a strong proponent of the effort to return the gray wolf to Yellowstone National Park for the first time since the 1920s. Schlickeisen said one of his most vivid memories of Ms. Beattie was seeing her rub cold water on the belly of a wild wolf at Yellowstone in April to cool it so the animal could be moved to another site for release. Despite the rain in her face, he recalled, she smiled broadly and said, ``Any day I can touch a wild wolf is a good day!'' </P> "	"nyt_eng_199606.gz"
"63602"	"she"	"recalled"	" Simons turned to yoga after a series of traumatic incidents in her life. At the age of 48 she had a hysterectomy and, she recalled, ``I thought I would never get better. I was out of kilter for six months.'' Soon after that, she ate some raw seafood that gave her hepatitis and put her in a hospital for weeks. </P> "	"nyt_eng_199607.gz"
"63608"	"she"	"recalled"	" Simons turned to yoga after a series of traumatic incidents in her life. At the age of 48 she had a hysterectomy and, she recalled, ``I thought I would never get better. I was out of kilter for six months.'' Soon after that, she ate some raw seafood that gave her hepatitis and put her in a hospital for weeks. </P> "	"nyt_eng_199607.gz"
"64420"	"he"	"recalled"	" For the truly devoted fans the tour can be upsetting as well as enlightening. Farrington said some people are troubled by the stories of Jackie's father, John Bouvier, and his drinking, or Jack Kennedy's trysts with Marilyn Monroe at the Carlyle Hotel, which is also on the tour. Last year, a woman called Farrington in tears the day after she took the tour, he recalled, livid that he had included the anecdotes of Kennedy and Monroe's affair, which she believed sullied Onassis's memory. </P> "	"nyt_eng_199607.gz"
"65260"	"he"	"recalled"	" Time has stooped Vladimir Trotsenko's shoulders, but his memories are as clear as his cobalt blue eyes: the American flyer, his right arm in a new cast, in a Soviet military hospital ward. The American, he recalled, would slowly repeat, ``America _ San Francisco, Cleveland, Los Angeles, Chicago.'' </P> "	"nyt_eng_199607.gz"
"65433"	"he"	"recalled"	" The giant scope, which cost $250,000, was conceived three years ago out of frustration over what to do with an empty silo, Gitter said. In a conversation with his architect, he recalled, ``I said, `I don't know, why not make it into a giant kaleidoscope?''' </P> "	"nyt_eng_199607.gz"
"65917"	"he"	"recalled"	" But Pimentel has hopes for the future. When Vietnam was off-limits to Americans, he recalled, Seabourn applied for permission to sail there, and about a year later it was one of the first ships to cruise to visit that Southeast Asian nation. </P> "	"nyt_eng_199607.gz"
"65918"	"he"	"recalled"	" But Pimentel has hopes for the future. When Vietnam was off-limits to Americans, he recalled, Seabourn applied for permission to sail there, and about a year later it was one of the first ships to cruise to visit that Southeast Asian nation. </P> "	"nyt_eng_199607.gz"
"66287"	"she"	"recalled"	" A year and a half ago, she recalled, five large boxes arrived at the Copyright Office containing several odd items. </P> "	"nyt_eng_199607.gz"
"66291"	"she"	"recalled"	" A year and a half ago, she recalled, five large boxes arrived at the Copyright Office containing several odd items. </P> "	"nyt_eng_199607.gz"
"66326"	"she"	"recalled"	" A year and a half ago, she recalled, five large boxes arrived at the Copyright Office containing several odd items. </P> "	"nyt_eng_199607.gz"
"66332"	"she"	"recalled"	" A year and a half ago, she recalled, five large boxes arrived at the Copyright Office containing several odd items. </P> "	"nyt_eng_199607.gz"
"66362"	"she"	"recalled"	" When Minow was pregnant with her son, Benjamin, she recalled, her doctor told her and her husband, a Washington corporate lawyer, that the baby would recognize her voice from hearing it in utero. </P> "	"nyt_eng_199607.gz"
"66721"	"she"	"recalled"	" A year and a half ago, she recalled, five large boxes arrived at the Copyright Office containing several odd items. </P> "	"nyt_eng_199608.gz"
"66727"	"she"	"recalled"	" A year and a half ago, she recalled, five large boxes arrived at the Copyright Office containing several odd items. </P> "	"nyt_eng_199608.gz"
"68337"	"she"	"recalled"	" ``It was a total mess,'' Maria Akimovna said. ``Suddenly, there was tear gas and we couldn't see what was happening.'' The next morning, she recalled, ``the square was covered with people's shoes, torn trousers and spots of blood.'' </P> "	"nyt_eng_199608.gz"
"69520"	"he"	"recalled"	" Years later he would quit his job as an art assessor at Sotheby's to hit the road himself: he had developed, he recalled, a horror of things, ``to feel that things, however beautiful, can also be malign.'' </P> "	"nyt_eng_199608.gz"
"69544"	"she"	"recalled"	" However, after the TV cameras showed her doing the Macarena, she recalled, her phone was ringing and ``I started hearing from back home.'' </P> "	"nyt_eng_199608.gz"
"69601"	"he"	"recalled"	" Years later he would quit his job as an art assessor at Sotheby's to hit the road himself: he had developed, he recalled, a horror of things, ``to feel that things, however beautiful, can also be malign.'' </P> "	"nyt_eng_199608.gz"
"69738"	"he"	"recalled"	" This spring, he was told to report to the Full Employment Council to be screened for work. Haley said he was hired by a microfilm company and was paid $6 an hour ``to remove staples from paper all day.'' He was the only man in a room filled with women, he recalled, and when he started to take days off to look for a better job, he was dismissed. </P> "	"nyt_eng_199608.gz"
"69786"	"he"	"recalled"	" This spring, he was told to report to the Full Employment Council to be screened for work. Haley said he was hired by a microfilm company and was paid $6 an hour ``to remove staples from paper all day.'' He was the only man in a room filled with women, he recalled, and when he started to take days off to look for a better job, he was dismissed. </P> "	"nyt_eng_199609.gz"
"69889"	"he"	"recalled"	" This spring, he was told to report to the Full Employment Council to be screened for work. Haley said he was hired by a microfilm company and was paid $6 an hour ``to remove staples from paper all day.'' He was the only man in a room filled with women, he recalled, and when he started to take days off to look for a better job, he was dismissed. </P> "	"nyt_eng_199609.gz"
"69945"	"he"	"recalled"	" Schatz, who joined several colleagues recently to discuss the foundation, had worked with Reisenbach at All American and, he recalled, had ``happened to be on the telephone with John'' at the moment the shooting occurred. </P> "	"nyt_eng_199609.gz"
"71992"	"he"	"recalled"	" When James became a bus driver in 1967, he recalled, he was made to feel less than welcome. A favorite trick of his fellow drivers in those days before air-conditioned buses, he said, was to skip stops so that his bus, trailing behind, would become overloaded with disgruntled riders, falling ever further behind schedule. </P> "	"nyt_eng_199609.gz"
"72440"	"she"	"recalled"	" Mrs. Favata joined the Colombo studio in 1968. Despite the fact that he had had a heart attack the year before, she recalled, ``he was able to do 100 things at one time and was always working.'' </P> "	"nyt_eng_199609.gz"
"72446"	"he"	"recalled"	" Wearing hip waders, they forded the shallow river to the opposite shore. ``It always fishes,'' Carmichael said optimistically. ``I'd hate to tell you how many fish I caught here.'' A few years ago, he recalled, he caught the biggest trout of his life here, a 24\-inch brown, and someone he knew once came away with an eight-pounder. He scanned the water for a good while, watching little insects called spinners zig and zag, listening for the telltale pop of a trout's rising. ``This is a patience game,'' he said. </P> "	"nyt_eng_199609.gz"
"72949"	"he"	"recalled"	" Eli and Rahel Assraf were with a core group of settlers who came to Kfar Darom nine years ago. Assraf, a vegetable grower and Kfar Darom's security officer, was on the perimeter when it was attacked. As the bullets flew among the houses, he recalled, people were ordered to stay indoors, and children were moved to protected back rooms. Some bullets hit homes, but no one was hurt. </P> "	"nyt_eng_199609.gz"
"73119"	"she"	"recalled"	" One day, she recalled, she realized that ``we had become he.'' She began to think seriously of leaving her marriage. It took her 15 years, she said, ``to work up the courage.'' </P> "	"nyt_eng_199609.gz"
"74189"	"he"	"recalled"	" The teen-agers who grew up with drugs in New York City were less sanguine. ``In my neighborhood, all you see is just drugs,'' said Angel, who has childhood memories of crack cocaine buyers lining up around his block. He tried marijuana when he was 13, and soon graduated to ``blunts'' _ cigars hollowed out and stuffed with marijuana. One day, he recalled, he smoked 11 blunts. </P> "	"nyt_eng_199610.gz"
"74228"	"he"	"recalled"	" The teen-agers who grew up with drugs in New York City were less sanguine. ``In my neighborhood, all you see is just drugs,'' said Angel, who has childhood memories of crack cocaine buyers lining up around his block. He tried marijuana when he was 13, and soon graduated to ``blunts'' _ cigars hollowed out and stuffed with marijuana. One day, he recalled, he smoked 11 blunts. </P> "	"nyt_eng_199610.gz"
"74255"	"he"	"recalled"	" The teen-agers who grew up with drugs in New York City were less sanguine. ``In my neighborhood, all you see is just drugs,'' said Angel, who has childhood memories of crack cocaine buyers lining up around his block. He tried marijuana when he was 13, and soon graduated to ``blunts'' _ cigars hollowed out and stuffed with marijuana. One day, he recalled, he smoked 11 blunts. </P> "	"nyt_eng_199610.gz"
"74309"	"he"	"recalled"	" When Arch DeLuxe was developed, he recalled, it was because management had determined that there was money to be made in ``the lettuce-tomato-bacon segment'' of the burger market. Some 500 ideas were reduced to four. This quartet then underwent a BVE test _ that's Burger Volume Estimator _ using hundreds of consumers. </P> "	"nyt_eng_199610.gz"
"74650"	"they"	"recalled"	" Some agree no one could ever recapture the old town's feel. Back in the 1940s, they recalled, so many people crowded Main Street at night that they walked on the sidewalk, shoulder touching shoulder. </P> "	"nyt_eng_199610.gz"
"77401"	"he"	"recalled"	" Some tried to coax him to change his ways. Gov. Steve Merrill of New Hampshire, for example, riding with Dole in a van shortly before his state's crucial primary, politely suggested to Dole that someone running for president needed to deliver the same speech at least four or five times, in order to assure that it seep into the public discourse. Dole, he recalled, seemed genuinely surprised by this observation, and rejected it, arguing it was ``intellectually dishonest'' to deliver the same speech over and over. </P> "	"nyt_eng_199611.gz"
"80695"	"she"	"recalled"	" Barer needed a songwriter that year _ 1958 _ and invited Ms. Rodgers. When she reminded him of her three children, she recalled, he did a variation on the Mickey Rooney-Judy Garland films with words to the effect of, ``I'll write the lyrics, you write the songs, we'll find you a house to rent and get a Peruvian au pair for your three kids.'' </P> "	"nyt_eng_199612.gz"
"80709"	"she"	"recalled"	" Barer needed a songwriter that year _ 1958 _ and invited Ms. Rodgers. When she reminded him of her three children, she recalled, he did a variation on the Mickey Rooney-Judy Garland films with words to the effect of, ``I'll write the lyrics, you write the songs, we'll find you a house to rent and get a Peruvian au pair for your three kids.'' </P> "	"nyt_eng_199612.gz"
"81568"	"he"	"recalled"	" Another time, he recalled, ``I was walking up to my supervisor's office and heard him referring to me as `that nigger.' '' </P> "	"nyt_eng_199612.gz"
"82062"	"he"	"recalled"	" One longstanding conflict between his aunt and his aunt's mother-in-law, he recalled, concerned the younger woman's decision to work after having had children. On holidays, the mother-in-law tried for harmony, but could not keep from offering icy commentaries about her daughter-in-law's pumpkin pie. </P> "	"nyt_eng_199612.gz"
"82372"	"they"	"recalled"	" ``Where's Rushiandra?'' they recalled Ms. Davis asking. ``Did she go home?'' Ms. Davis was frightened of them at first, they recalled, and was almost too dazed to talk. She never told them what had happened to her. </P> "	"nyt_eng_199612.gz"
"82938"	"he"	"recalled"	" Sherwin, who is 53, began promoting wireless communications to Georgian government officials in 1991, when the country was in the throes of a civil war. During one early visit, he recalled, a sniper's bullet whizzed through the lobby of his hotel, narrowly missing him. </P> "	"nyt_eng_199701.gz"
"83038"	"he"	"recalled"	" Sherwin, who is 53, began promoting wireless communications to Georgian government officials in 1991, when the country was in the throes of a civil war. During one early visit, he recalled, a sniper's bullet whizzed through the lobby of his hotel, narrowly missing him. </P> "	"nyt_eng_199701.gz"
"83369"	"she"	"recalled"	" In 1988, this tall, slim Englishwoman traveled first to Poland to study the Grotowski acting method, then to Russia to visit the Moscow Arts Theater School. Later, she visited Georgia and Lithuania just as the Soviet Union was breaking up. These trips proved crucial. They exposed her to the convulsed politics of Europe, but, she recalled, they also taught her the value of ``application, precision, discipline, hard work and long-termism'' in theater. </P> "	"nyt_eng_199701.gz"
"83786"	"he"	"recalled"	" Green Bay wide receiver Don Beebe recently spoke of the effect the cold can have on a team. A few years ago, he recalled, the Los Angeles Raiders came to Buffalo to play Beebe's Bills in the playoffs. It was so cold that the Raiders didn't even come out of the locker room for pregame warmups, and when the lineups were announced, Beebe saw a dozen Raiders huddled around heaters on the sidelines. </P> "	"nyt_eng_199701.gz"
"83831"	"he"	"recalled"	" During the Depression, he recalled, many feared falling into poverty, even if they never did, so they were willing to accept legislation creating benefits that they might someday need for themselves. Now the many Americans who are prospering are less willing to share their prosperity with those who are not as well off, even as income inequality widens, Levy said. </P> "	"nyt_eng_199701.gz"
"83832"	"he"	"recalled"	" During the Depression, he recalled, many feared falling into poverty, even if they never did, so they were willing to accept legislation creating benefits that they might someday need for themselves. Now the many Americans who are prospering are less willing to share their prosperity with those who are not as well off, even as income inequality widens, Levy said. </P> "	"nyt_eng_199701.gz"
"86987"	"she"	"recalled"	" She was lonely, she recalled, and unhappy. ``What could I do? I took to comfort eating.'' At Weight Watchers, which she joined in December, she found the ``joy of group therapy.'' </P> "	"nyt_eng_199702.gz"
"87784"	"he"	"recalled"	" In a Chicago tournament, he recalled, Schrobsdorff first drubbed a Japanese pro who at the time was billed as her nation's top woman player. Then, by his account, she beat U.S. pro Terry Holladay, 6-4 and 6-1, overwhelming her with ``crushing, awesome volleys.'' </P> "	"nyt_eng_199702.gz"
"88444"	"he"	"recalled"	" To which, he recalled, Wilson said, ``I resent that.'' </P> "	"nyt_eng_199703.gz"
"89088"	"he"	"recalled"	" Except for the coaches, Jacoby was isolated. In the locker room, he recalled, ``I would walk around the corner and people would just stop talking.'' </P> "	"nyt_eng_200007.gz"
"89089"	"he"	"recalled"	" For one oral report, he decided to speak his mind and said that it was unhealthy for blacks to dwell too much on past racial violence. ``There have been tragedies like slavery throughout time,'' he said. ``I don't think one is more important than any other.'' When he finished, he recalled, ``there was an eerie silence and I saw at least three or four people glaring at me.'' </P> "	"nyt_eng_200007.gz"
"89261"	"he"	"recalled"	" One delight of ``Series 7'' is the way it perfectly mimics the visual grammar of tabloid TV _ the quick cuts, the mix of emotional commentary and you-are-there action, the pedal-to-the-metal pursuit of anything that whiffs of dramatic possibility. It's no surprise that after producing documentaries at the Kitchen, an arts center in Manhattan, and news programming at the BBC in London (where he met a fellow filmmaker, Mary Harron, with whom he co-wrote the screenplay of the 1996 indie success, ``I Shot Andy Warhol''), Minahan spent two years working on tabloid shows at the Fox network. The guiding principle there, he recalled, was ``economy, economy, economy. </P> "	"nyt_eng_200102.gz"
"91179"	"she"	"recalled"	" It was her sister Meg, she recalled, who got her into the sport. </P> "	"nyt_eng_200104.gz"
"91305"	"he"	"recalled"	" Some highlights of his three years as the federal government's top prosecutor here, he recalled, were the prosecution of seven Hartford police officers who were convicted of sexually abusing prostitutes and a $10 million fine against Northeast Utilities for toxic discharges near its Watertown plant. </P> "	"nyt_eng_200105.gz"
"91777"	"he"	"recalled"	" As he recounted the incident a few weeks ago, Mitchell, 38, spoke softly in the flattened, lingering vowels of the Great Plains. He wore a red plaid shirt, just this side of flannel. During the shoot, he recalled, he cut quite a different figure. ``I was running up and down hills in heels and yelling, `Move those trucks!' in a large wig, to Teamsters.'' </P> "	"nyt_eng_200105.gz"
"91839"	"he"	"recalled"	" Laney was a member of that committee and remembers writing the bill ``longhand on yellow pads because it was ever-changing.'' When he asked the House to approve it, he recalled, he had to ask it to act on trust, because no one had a chance to read the full bill. </P> "	"nyt_eng_200105.gz"
"92546"	"he"	"recalled"	" What Lothar de Maiziere, the last leader of East Germany before unification, first noticed in Angela Merkel was her succinctness. Her press summaries, he recalled, ``said twice as much in 20 minutes as my other spokesperson said in 40.'' </P> "	"nyt_eng_200105.gz"
"92698"	"she"	"recalled"	" It was 11:20 p.m., she recalled, when she and three other girls were standing in the crowd outside the Dolphi Disco, a dance club in what used to be a dolphin aquarium on the Tel Aviv beach front. </P> "	"nyt_eng_200106.gz"
"93224"	"she"	"recalled"	" This was the same husband, she recalled, who once reached toward her in bed for what she thought would be an embrace; instead, he yanked a gray hair from her head. </P> "	"nyt_eng_200106.gz"
"93350"	"he"	"recalled"	" The brokers took him downstairs to meet the building managers, who run the laundry, and mentioned that his grandmother was from Shanghai. At that point, he recalled, he didn't want to lose the apartment by saying he had just been joking. </P> "	"nyt_eng_200106.gz"
"93709"	"she"	"recalled"	" Ellis, she recalled, told the class that he was in an infantry unit that cleared out areas near My Lai in the period shortly before a unit of the Americal Division murdered civilians there on March 16, 1968. </P> "	"nyt_eng_200106.gz"
"94308"	"he"	"recalled"	" Duisenberg recalled a conversation he had two years ago with the central banker of a booming small country. Duisenberg wanted to cut rates then because e was worried about a severe economic slowdown. ``I called and told him to expect a proposal on cutting interest rates at the next meeting,'' Duisenberg said. The banker's first reaction, he recalled, was: ``Oh, no! Not in my country too?'' </P> "	"nyt_eng_200106.gz"
"94546"	"he"	"recalled"	" Smiling, Soriano admits he developed late. He signed with Hiroshima when he was 17, although his mother initially opposed the idea of his quitting school and moving so far away. Andrea asked Alfonso if he was sure of himself and when he answered yes, he recalled, she told him, ``It's your destiny. . </P> "	"nyt_eng_200106.gz"
"94693"	"he"	"recalled"	" Florian Noller, a dealer of space memorabilia in Stuttgart, was luckier. At an auction in California last year, he paid $2,300 for a ``temporary stowage bag'' _ NASA's version of a laundry hamper _ from the same mission. When Noller looked inside, he recalled, ``it looked a little bit dirty.'' When he got the bag home, he pressed pieces of clear tape against the dirty areas and sent them off to scientists he knew. Their analysis was that these were pieces, however small, of the Moon. Noller is now selling small squares of dust-encrusted tape on his Web site for up to $2,495. </P> "	"nyt_eng_200106.gz"
"94695"	"he"	"recalled"	" Florian Noller, a dealer of space memorabilia in Stuttgart, was luckier. At an auction in California last year, he paid $2,300 for a ``temporary stowage bag'' _ NASA's version of a laundry hamper _ from the same mission. When Noller looked inside, he recalled, ``it looked a little bit dirty.'' When he got the bag home, he pressed pieces of clear tape against the dirty areas and sent them off to scientists he knew. Their analysis was that these were pieces, however small, of the Moon. Noller is now selling small squares of dust-encrusted tape on his Web site for up to $2,495. </P> "	"nyt_eng_200106.gz"
"94814"	"he"	"recalled"	" Florian Noller, a dealer of space memorabilia in Stuttgart, was luckier. At an auction in California last year, he paid $2,300 for a ``temporary stowage bag'' _ NASA's version of a laundry hamper _ from the same mission. When Noller looked inside, he recalled, ``it looked a little bit dirty.'' When he got the bag home, he pressed pieces of clear tape against the dirty areas and sent them off to scientists he knew. Their analysis was that these were pieces, however small, of the Moon. Noller is now selling small squares of dust-encrusted tape on his Web site for up to $2,495. </P> "	"nyt_eng_200107.gz"
"94816"	"he"	"recalled"	" Florian Noller, a dealer of space memorabilia in Stuttgart, was luckier. At an auction in California last year, he paid $2,300 for a ``temporary stowage bag'' _ NASA's version of a laundry hamper _ from the same mission. When Noller looked inside, he recalled, ``it looked a little bit dirty.'' When he got the bag home, he pressed pieces of clear tape against the dirty areas and sent them off to scientists he knew. Their analysis was that these were pieces, however small, of the Moon. Noller is now selling small squares of dust-encrusted tape on his Web site for up to $2,495. </P> "	"nyt_eng_200107.gz"
"95546"	"he"	"recalled"	" Robertson has moved with his wife, Sue, and three children (daughters 9 and 12 and a son, 8) to Greenwich, Conn. When he told his offspring they were leaving Britain, he recalled, ``My eldest said, `That's fantastic; I've always wanted to live in America,' and my middle child said, `I'll miss my friends, but I'll make a lot more.''' </P> "	"nyt_eng_200107.gz"
"95960"	"she"	"recalled"	" At the bookshop here, the autobiography of Grace Coolidge is for sale. A college graduate, she taught at the Clarke School for the Deaf in Northampton, Mass., where she met her future husband. Her writing is graceful and eloquent. When they moved into the White House, she recalled, ``There was a sense of detachment _ this was I and yet not I, this was the wife of the president of the United States and she took precedence over me; my personal likes and dislikes must be subordinated to the consideration of those things which were required of her.'' </P> "	"nyt_eng_200108.gz"
"97223"	"she"	"recalled"	" A professor at Haverford College, who asked not to be named, said she saw the culture wars raging at a Quaker meeting on Sept. 14, the national day of mourning and remembrance. The first speaker, she recalled, was an emeritus professor, who agonized over why the United States was the most violent nation on earth and ended by saying, ``We are complicit.'' </P> "	"nyt_eng_200109.gz"
"97313"	"she"	"recalled"	" After the attack, she recalled, she spoke to one of her daughters, Meredith, a kindergarten teacher. ``I said, `We've just got to be strong for everyone else.' That's one thing I shouldn't have said, because I didn't realize that you just can't be that strong. Strong is _ you just can't even apply the word in this circumstance. You're trying to be a comforter. Strength is not what you need.'' </P> "	"nyt_eng_200109.gz"
"97534"	"he"	"recalled"	" For several days, the company's ships remained moored at Pier 83; it was not the time for sightseeing, no matter how respectful. On Sept. 20, Mason was the guide on the first post-attack three-hour cruise around Manhattan. It was a gray day, he recalled, with only about 100 passengers. As that first ship glided past the site, he said, ``I did sort of a moment of silence.'' </P> "	"nyt_eng_200110.gz"
"97726"	"he"	"recalled"	" Amnesty in some form was ``almost a done deal'' in early September, he recalled, adding that supporters ``were going to try to hide it in some sort of guest worker program and use euphemisms like 'earned legalization.' `` </P> "	"nyt_eng_200110.gz"
"98909"	"he"	"recalled"	" On his visit to ground zero last week, he recalled, ``I was crying in the inside and crying on the outside _ I don't know which.'' </P> "	"nyt_eng_200110.gz"
"98922"	"she"	"recalled"	" A few days later, she recalled, he said he was aching all over. On Saturday evening, he fainted at 5 o'clock Mass at St. John the Evangelist church, but insisted on going to work that night. </P> "	"nyt_eng_200110.gz"
"99162"	"she"	"recalled"	" Jane S. Sibley, a Red Cross disaster aid researcher, was recently asked to compile a guide to available charity programs for a Red Cross information line. After only a few days of work, she recalled, her guide was nearly 3 inches thick. </P> "	"nyt_eng_200110.gz"
"99643"	"she"	"recalled"	" At the dinner in France, she recalled, ``that's all I talked about _ `Do you guys get that you screwed up?''' </P> "	"nyt_eng_200111.gz"
"99646"	"she"	"recalled"	" At the dinner in France, she recalled, ``that's all I talked about _ `Do you guys get that you screwed up?''' </P> "	"nyt_eng_200111.gz"
"99776"	"he"	"recalled"	" The professor felt the exchange reflected the ``healthy tension'' of  ideas on campus, but it also may be mitigating another kind of tension.  The second student was black, he recalled, and at Northeastern, which  was the scene of racial protests last spring, Sullivan said it was a  good sign that students were debating something else, regardless of  their race. </P> "	"nyt_eng_200111.gz"
"99827"	"she"	"recalled"	" There ``classic Chinese with refined taste taught me how to eat and how to live,'' she told Craig Claiborne of The New York Times in a 1981 interview. She returned to the United States to work toward a Princeton doctorate in Chinese poetry and, she recalled, ``I had to learn to cook the food I had gotten used to eating in Taiwan.'' So she did. </P> "	"nyt_eng_200111.gz"
"99835"	"she"	"recalled"	" The bus lurched past the gunman and came to a stop across a lane. He continued firing at its rear, near where Rachel Merkin, a 16-year-old 11th-grader, was sitting by the back door. Like other passengers, she crouched between the seats, she recalled, in a chaos of screams, shattering glass, and gunfire. </P> "	"nyt_eng_200111.gz"
"100227"	"he"	"recalled"	" The radio broadcasts were often faint transmissions, he recalled, and he realized, as he wrote in ``Art and Illusion,'' that ``you had to know what might be said in order to hear what was said.'' This became a concept he later dubbed ``making and matching,'' which he saw as crucial to how people perceive images. </P> "	"nyt_eng_200111.gz"
"100328"	"he"	"recalled"	" Judge, he recalled, predicted that the building would still be a firehouse a century from now, although the exact mission of the firefighters would change as much in the next 100 years as it had over the last century. </P> "	"nyt_eng_200111.gz"
"100798"	"he"	"recalled"	" When Giuliani first arrived at the Rockaways crash site early Monday, he recalled, he passed a church that he had grown to know quite well over the last two months. ``I just passed a church in which I had been to, I think, 10 funerals,'' he said, recalling his thoughts. </P> "	"nyt_eng_200111.gz"
"101278"	"he"	"recalled"	" When Greenglass read of their first successful test in 1949, he recalled, ``It never occurred to me to say anything like, 'I helped them do it.' What the hell, I mean that was something in my past.'' </P> "	"nyt_eng_200111.gz"
